Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
37	:	1596888196.316	     4.186	0	35	0	0	python main_script.py 7 4 20
39	:	1596888196.321	     4.264	0	35	0	0	python main_script.py 7 4 10
34	:	1596888196.309	     4.308	0	35	0	0	python main_script.py 7 4 35
35	:	1596888196.311	     4.391	0	35	0	0	python main_script.py 7 4 30
38	:	1596888196.318	     4.439	0	35	0	0	python main_script.py 7 4 15
47	:	1596888196.339	     4.440	0	35	0	0	python main_script.py 7 5 20
44	:	1596888196.332	     4.474	0	35	0	0	python main_script.py 7 5 35
32	:	1596888196.304	     4.511	0	35	0	0	python main_script.py 7 4 45
40	:	1596888196.323	     4.503	0	35	0	0	python main_script.py 7 4 5
49	:	1596888196.344	     4.487	0	35	0	0	python main_script.py 7 5 10
45	:	1596888196.335	     4.534	0	35	0	0	python main_script.py 7 5 30
50	:	1596888196.347	     4.550	0	35	0	0	python main_script.py 7 5 5
48	:	1596888196.342	     4.614	0	35	0	0	python main_script.py 7 5 15
42	:	1596888196.328	     4.635	0	35	0	0	python main_script.py 7 5 45
43	:	1596888196.330	     4.652	0	35	0	0	python main_script.py 7 5 40
31	:	1596888196.302	     4.684	0	35	0	0	python main_script.py 7 4 50
33	:	1596888196.306	     4.891	0	35	0	0	python main_script.py 7 4 40
41	:	1596888196.325	     4.896	0	35	0	0	python main_script.py 7 5 50
36	:	1596888196.313	     4.952	0	35	0	0	python main_script.py 7 4 25
46	:	1596888196.337	    10.399	0	35	0	0	python main_script.py 7 5 25
30	:	1596888196.300	    93.978	0	371	0	0	python main_script.py 7 3 5
18	:	1596888196.274	    94.587	0	370	0	0	python main_script.py 7 2 15
10	:	1596888196.259	    94.892	0	352	0	0	python main_script.py 7 1 5
17	:	1596888196.272	    95.141	0	370	0	0	python main_script.py 7 2 20
7	:	1596888196.253	    95.335	0	371	0	0	python main_script.py 7 1 20
28	:	1596888196.296	    97.776	0	363	0	0	python main_script.py 7 3 15
19	:	1596888196.276	    98.752	0	371	0	0	python main_script.py 7 2 10
8	:	1596888196.255	    98.858	0	372	0	0	python main_script.py 7 1 15
20	:	1596888196.278	    99.830	0	371	0	0	python main_script.py 7 2 5
27	:	1596888196.294	   100.720	0	370	0	0	python main_script.py 7 3 20
16	:	1596888196.271	   105.486	0	371	0	0	python main_script.py 7 2 25
9	:	1596888196.257	   107.334	0	371	0	0	python main_script.py 7 1 10
6	:	1596888196.251	   112.009	0	373	0	0	python main_script.py 7 1 25
26	:	1596888196.291	   113.349	0	371	0	0	python main_script.py 7 3 25
29	:	1596888196.298	   114.003	0	372	0	0	python main_script.py 7 3 10
