Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
37	:	1596855777.200	    28.799	0	35	0	0	python main_script.py 7 4 20
46	:	1596855777.218	    28.833	0	35	0	0	python main_script.py 7 5 25
45	:	1596855777.216	    28.839	0	35	0	0	python main_script.py 7 5 30
40	:	1596855777.206	    28.855	0	35	0	0	python main_script.py 7 4 5
35	:	1596855777.196	    28.867	0	35	0	0	python main_script.py 7 4 30
34	:	1596855777.195	    28.868	0	35	0	0	python main_script.py 7 4 35
38	:	1596855777.202	    28.866	0	35	0	0	python main_script.py 7 4 15
48	:	1596855777.222	    28.857	0	35	0	0	python main_script.py 7 5 15
43	:	1596855777.212	    28.871	0	35	0	0	python main_script.py 7 5 40
50	:	1596855777.227	    28.855	0	35	0	0	python main_script.py 7 5 5
44	:	1596855777.214	    28.875	0	35	0	0	python main_script.py 7 5 35
47	:	1596855777.220	    28.874	0	35	0	0	python main_script.py 7 5 20
39	:	1596855777.204	    28.895	0	35	0	0	python main_script.py 7 4 10
33	:	1596855777.192	    28.915	0	35	0	0	python main_script.py 7 4 40
49	:	1596855777.224	    28.888	0	35	0	0	python main_script.py 7 5 10
36	:	1596855777.198	    28.917	0	35	0	0	python main_script.py 7 4 25
31	:	1596855777.189	    28.933	0	35	0	0	python main_script.py 7 4 50
41	:	1596855777.207	    28.921	0	35	0	0	python main_script.py 7 5 50
32	:	1596855777.190	    28.945	0	35	0	0	python main_script.py 7 4 45
42	:	1596855777.210	    28.960	0	35	0	0	python main_script.py 7 5 45
29	:	1596855777.185	   121.680	0	371	0	0	python main_script.py 7 3 10
20	:	1596855777.168	   123.033	0	371	0	0	python main_script.py 7 2 5
7	:	1596855777.144	   123.079	0	371	0	0	python main_script.py 7 1 20
30	:	1596855777.187	   123.057	0	371	0	0	python main_script.py 7 3 5
9	:	1596855777.147	   123.122	0	371	0	0	python main_script.py 7 1 10
8	:	1596855777.145	   123.592	0	372	0	0	python main_script.py 7 1 15
27	:	1596855777.181	   123.622	0	370	0	0	python main_script.py 7 3 20
10	:	1596855777.149	   124.196	0	352	0	0	python main_script.py 7 1 5
28	:	1596855777.183	   124.526	0	363	0	0	python main_script.py 7 3 15
19	:	1596855777.166	   125.950	0	371	0	0	python main_script.py 7 2 10
17	:	1596855777.162	   126.334	0	370	0	0	python main_script.py 7 2 20
18	:	1596855777.164	   128.024	0	370	0	0	python main_script.py 7 2 15
26	:	1596855777.179	   135.106	0	371	0	0	python main_script.py 7 3 25
16	:	1596855777.160	   135.483	0	371	0	0	python main_script.py 7 2 25
15	:	1596855777.158	   144.019	0	368	0	0	python main_script.py 7 2 30
25	:	1596855777.177	   146.532	0	369	0	0	python main_script.py 7 3 30
14	:	1596855777.156	   151.603	0	369	0	0	python main_script.py 7 2 35
24	:	1596855777.175	   156.496	0	355	0	0	python main_script.py 7 3 35
60	:	1596855777.251	   156.620	0	370	0	0	python main_script.py 10 1 5
70	:	1596855777.281	   157.529	0	373	0	0	python main_script.py 10 2 5
23	:	1596855777.174	   158.092	0	371	0	0	python main_script.py 7 3 40
79	:	1596855777.313	   158.292	0	372	0	0	python main_script.py 10 3 10
100	:	1596855806.175	   130.353	0	373	0	0	python main_script.py 10 5 5
13	:	1596855777.155	   159.401	0	370	0	0	python main_script.py 7 2 40
69	:	1596855777.278	   159.485	0	357	0	0	python main_script.py 10 2 10
80	:	1596855777.320	   159.661	0	373	0	0	python main_script.py 10 3 5
59	:	1596855777.249	   161.296	0	358	0	0	python main_script.py 10 1 10
99	:	1596855806.140	   132.516	0	370	0	0	python main_script.py 10 5 10
90	:	1596855806.090	   132.897	0	371	0	0	python main_script.py 10 4 5
22	:	1596855777.172	   167.409	0	358	0	0	python main_script.py 7 3 45
12	:	1596855777.153	   169.716	0	370	0	0	python main_script.py 7 2 45
21	:	1596855777.170	   177.597	0	372	0	0	python main_script.py 7 3 50
11	:	1596855777.151	   181.348	0	370	0	0	python main_script.py 7 2 50
58	:	1596855777.246	  2533.987	0	801	0	0	python main_script.py 10 1 15
89	:	1596855806.086	  2853.766	0	802	0	0	python main_script.py 10 4 10
68	:	1596855777.275	  3092.667	0	800	0	0	python main_script.py 10 2 15
78	:	1596855777.309	  3398.533	0	796	0	0	python main_script.py 10 3 15
