Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
31	:	1596895287.606	     4.365	0	35	0	0	python main_script.py 7 4 50
45	:	1596895287.638	     4.388	0	35	0	0	python main_script.py 7 5 30
39	:	1596895287.622	     4.424	0	35	0	0	python main_script.py 7 4 10
38	:	1596895287.620	     4.472	0	35	0	0	python main_script.py 7 4 15
41	:	1596895287.627	     4.490	0	35	0	0	python main_script.py 7 5 50
49	:	1596895287.651	     4.471	0	35	0	0	python main_script.py 7 5 10
35	:	1596895287.614	     4.531	0	35	0	0	python main_script.py 7 4 30
32	:	1596895287.608	     4.579	0	35	0	0	python main_script.py 7 4 45
36	:	1596895287.616	     4.605	0	35	0	0	python main_script.py 7 4 25
47	:	1596895287.644	     4.595	0	35	0	0	python main_script.py 7 5 20
44	:	1596895287.636	     4.625	0	35	0	0	python main_script.py 7 5 35
40	:	1596895287.624	     4.654	0	35	0	0	python main_script.py 7 4 5
43	:	1596895287.633	     4.663	0	35	0	0	python main_script.py 7 5 40
34	:	1596895287.612	     4.710	0	35	0	0	python main_script.py 7 4 35
46	:	1596895287.641	     4.716	0	35	0	0	python main_script.py 7 5 25
33	:	1596895287.610	     4.773	0	35	0	0	python main_script.py 7 4 40
42	:	1596895287.630	     4.757	0	35	0	0	python main_script.py 7 5 45
48	:	1596895287.647	     4.782	0	35	0	0	python main_script.py 7 5 15
50	:	1596895287.654	     4.934	0	35	0	0	python main_script.py 7 5 5
37	:	1596895287.618	     5.009	0	35	0	0	python main_script.py 7 4 20
8	:	1596895287.559	    91.548	0	372	0	0	python main_script.py 7 1 15
27	:	1596895287.597	    91.577	0	370	0	0	python main_script.py 7 3 20
10	:	1596895287.563	    92.486	0	352	0	0	python main_script.py 7 1 5
17	:	1596895287.576	    92.781	0	370	0	0	python main_script.py 7 2 20
29	:	1596895287.602	    95.276	0	371	0	0	python main_script.py 7 3 10
30	:	1596895287.604	    96.698	0	371	0	0	python main_script.py 7 3 5
9	:	1596895287.561	    96.788	0	371	0	0	python main_script.py 7 1 10
28	:	1596895287.600	    96.972	0	363	0	0	python main_script.py 7 3 15
