Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
34	:	1596902375.322	    22.165	0	35	0	0	python main_script.py 7 4 35
44	:	1596902375.347	    22.184	0	35	0	0	python main_script.py 7 5 35
33	:	1596902375.319	    22.233	0	35	0	0	python main_script.py 7 4 40
45	:	1596902375.350	    22.209	0	35	0	0	python main_script.py 7 5 30
50	:	1596902375.363	    22.207	0	35	0	0	python main_script.py 7 5 5
37	:	1596902375.330	    22.256	0	35	0	0	python main_script.py 7 4 20
46	:	1596902375.352	    22.242	0	35	0	0	python main_script.py 7 5 25
47	:	1596902375.355	    22.250	0	35	0	0	python main_script.py 7 5 20
35	:	1596902375.325	    22.296	0	35	0	0	python main_script.py 7 4 30
40	:	1596902375.337	    22.289	0	35	0	0	python main_script.py 7 4 5
42	:	1596902375.342	    22.296	0	35	0	0	python main_script.py 7 5 45
49	:	1596902375.360	    22.280	0	35	0	0	python main_script.py 7 5 10
36	:	1596902375.327	    22.330	0	35	0	0	python main_script.py 7 4 25
48	:	1596902375.357	    22.303	0	35	0	0	python main_script.py 7 5 15
41	:	1596902375.340	    22.337	0	35	0	0	python main_script.py 7 5 50
31	:	1596902375.314	    22.368	0	35	0	0	python main_script.py 7 4 50
43	:	1596902375.345	    22.338	0	35	0	0	python main_script.py 7 5 40
38	:	1596902375.332	    22.355	0	35	0	0	python main_script.py 7 4 15
32	:	1596902375.317	    22.397	0	35	0	0	python main_script.py 7 4 45
39	:	1596902375.335	    22.405	0	35	0	0	python main_script.py 7 4 10
7	:	1596902375.261	   107.764	0	371	0	0	python main_script.py 7 1 20
28	:	1596902375.305	   108.569	0	363	0	0	python main_script.py 7 3 15
9	:	1596902375.265	   110.618	0	371	0	0	python main_script.py 7 1 10
10	:	1596902375.266	   110.884	0	352	0	0	python main_script.py 7 1 5
27	:	1596902375.302	   111.075	0	370	0	0	python main_script.py 7 3 20
19	:	1596902375.284	   112.250	0	371	0	0	python main_script.py 7 2 10
17	:	1596902375.279	   112.601	0	370	0	0	python main_script.py 7 2 20
8	:	1596902375.263	   112.683	0	372	0	0	python main_script.py 7 1 15
20	:	1596902375.286	   112.760	0	371	0	0	python main_script.py 7 2 5
29	:	1596902375.308	   113.658	0	371	0	0	python main_script.py 7 3 10
30	:	1596902375.311	   115.696	0	371	0	0	python main_script.py 7 3 5
18	:	1596902375.281	   116.063	0	370	0	0	python main_script.py 7 2 15
16	:	1596902375.277	   125.848	0	371	0	0	python main_script.py 7 2 25
6	:	1596902375.259	   126.619	0	373	0	0	python main_script.py 7 1 25
26	:	1596902375.300	   131.771	0	371	0	0	python main_script.py 7 3 25
5	:	1596902375.257	   137.660	0	373	0	0	python main_script.py 7 1 30
25	:	1596902375.297	   137.930	0	369	0	0	python main_script.py 7 3 30
15	:	1596902375.275	   140.563	0	368	0	0	python main_script.py 7 2 30
24	:	1596902375.294	   147.774	0	355	0	0	python main_script.py 7 3 35
4	:	1596902375.255	   149.283	0	373	0	0	python main_script.py 7 1 35
14	:	1596902375.274	   150.927	0	369	0	0	python main_script.py 7 2 35
23	:	1596902375.292	   157.164	0	371	0	0	python main_script.py 7 3 40
13	:	1596902375.272	   159.134	0	370	0	0	python main_script.py 7 2 40
80	:	1596902375.451	   160.279	0	373	0	0	python main_script.py 10 3 5
78	:	1596902375.445	   161.429	0	370	0	0	python main_script.py 10 3 15
77	:	1596902375.442	   161.605	0	356	0	0	python main_script.py 10 3 20
2	:	1596902375.251	   162.686	0	373	0	0	python main_script.py 7 1 45
3	:	1596902375.253	   162.879	0	372	0	0	python main_script.py 7 1 40
60	:	1596902375.391	   163.243	0	370	0	0	python main_script.py 10 1 5
67	:	1596902375.414	   163.257	0	373	0	0	python main_script.py 10 2 20
79	:	1596902375.448	   163.420	0	372	0	0	python main_script.py 10 3 10
87	:	1596902397.599	   141.610	0	369	0	0	python main_script.py 10 4 20
68	:	1596902375.417	   164.257	0	372	0	0	python main_script.py 10 2 15
70	:	1596902375.423	   164.452	0	373	0	0	python main_script.py 10 2 5
57	:	1596902375.383	   164.700	0	373	0	0	python main_script.py 10 1 20
58	:	1596902375.385	   164.931	0	373	0	0	python main_script.py 10 1 15
59	:	1596902375.388	   165.226	0	358	0	0	python main_script.py 10 1 10
69	:	1596902375.420	   165.213	0	357	0	0	python main_script.py 10 2 10
97	:	1596902397.691	   143.055	0	372	0	0	python main_script.py 10 5 20
89	:	1596902397.625	   143.664	0	373	0	0	python main_script.py 10 4 10
88	:	1596902397.613	   143.753	0	372	0	0	python main_script.py 10 4 15
100	:	1596902397.745	   143.678	0	373	0	0	python main_script.py 10 5 5
