Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
45	:	1596913536.978	    29.914	0	35	0	0	python main_script.py 7 5 30
33	:	1596913536.957	    29.947	0	35	0	0	python main_script.py 7 4 40
36	:	1596913536.962	    29.943	0	35	0	0	python main_script.py 7 4 25
40	:	1596913536.969	    29.936	0	35	0	0	python main_script.py 7 4 5
49	:	1596913536.987	    29.918	0	35	0	0	python main_script.py 7 5 10
37	:	1596913536.964	    29.953	0	35	0	0	python main_script.py 7 4 20
44	:	1596913536.977	    29.940	0	35	0	0	python main_script.py 7 5 35
46	:	1596913536.980	    29.953	0	35	0	0	python main_script.py 7 5 25
42	:	1596913536.973	    29.984	0	35	0	0	python main_script.py 7 5 45
38	:	1596913536.966	    29.995	0	35	0	0	python main_script.py 7 4 15
47	:	1596913536.983	    29.983	0	35	0	0	python main_script.py 7 5 20
48	:	1596913536.985	    29.982	0	35	0	0	python main_script.py 7 5 15
34	:	1596913536.958	    30.013	0	35	0	0	python main_script.py 7 4 35
41	:	1596913536.971	    30.002	0	35	0	0	python main_script.py 7 5 50
50	:	1596913536.989	    29.996	0	35	0	0	python main_script.py 7 5 5
35	:	1596913536.960	    30.029	0	35	0	0	python main_script.py 7 4 30
43	:	1596913536.975	    30.019	0	35	0	0	python main_script.py 7 5 40
32	:	1596913536.954	    30.065	0	35	0	0	python main_script.py 7 4 45
31	:	1596913536.952	    30.071	0	35	0	0	python main_script.py 7 4 50
39	:	1596913536.967	    30.081	0	35	0	0	python main_script.py 7 4 10
8	:	1596913536.913	   113.227	0	372	0	0	python main_script.py 7 1 15
30	:	1596913536.950	   113.388	0	371	0	0	python main_script.py 7 3 5
18	:	1596913536.929	   113.766	0	370	0	0	python main_script.py 7 2 15
7	:	1596913536.912	   113.917	0	371	0	0	python main_script.py 7 1 20
29	:	1596913536.949	   116.470	0	371	0	0	python main_script.py 7 3 10
10	:	1596913536.917	   116.899	0	352	0	0	python main_script.py 7 1 5
20	:	1596913536.932	   117.310	0	371	0	0	python main_script.py 7 2 5
19	:	1596913536.931	   119.796	0	371	0	0	python main_script.py 7 2 10
9	:	1596913536.915	   121.118	0	371	0	0	python main_script.py 7 1 10
27	:	1596913536.945	   121.421	0	370	0	0	python main_script.py 7 3 20
17	:	1596913536.928	   121.697	0	370	0	0	python main_script.py 7 2 20
28	:	1596913536.947	   122.513	0	363	0	0	python main_script.py 7 3 15
16	:	1596913536.926	   128.029	0	370	0	0	python main_script.py 7 2 25
6	:	1596913536.910	   130.937	0	373	0	0	python main_script.py 7 1 25
26	:	1596913536.944	   133.944	0	371	0	0	python main_script.py 7 3 25
15	:	1596913536.925	   135.621	0	368	0	0	python main_script.py 7 2 30
25	:	1596913536.942	   141.999	0	369	0	0	python main_script.py 7 3 30
5	:	1596913536.908	   142.234	0	373	0	0	python main_script.py 7 1 30
14	:	1596913536.923	   154.763	0	369	0	0	python main_script.py 7 2 35
13	:	1596913536.922	   154.875	0	370	0	0	python main_script.py 7 2 40
4	:	1596913536.906	   155.024	0	373	0	0	python main_script.py 7 1 35
70	:	1596913537.035	   155.122	0	373	0	0	python main_script.py 10 2 5
24	:	1596913536.941	   155.421	0	355	0	0	python main_script.py 7 3 35
79	:	1596913537.058	   158.156	0	372	0	0	python main_script.py 10 3 10
3	:	1596913536.905	   158.417	0	372	0	0	python main_script.py 7 1 40
23	:	1596913536.939	   159.731	0	371	0	0	python main_script.py 7 3 40
78	:	1596913537.053	   161.157	0	370	0	0	python main_script.py 10 3 15
2	:	1596913536.903	   161.691	0	373	0	0	python main_script.py 7 1 45
67	:	1596913537.029	   161.625	0	373	0	0	python main_script.py 10 2 20
