Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
40	:	1596859323.097	     4.743	0	35	0	0	python main_script.py 7 4 5
48	:	1596859323.114	     4.732	0	35	0	0	python main_script.py 7 5 15
38	:	1596859323.093	     4.784	0	35	0	0	python main_script.py 7 4 15
42	:	1596859323.101	     4.789	0	35	0	0	python main_script.py 7 5 45
35	:	1596859323.087	     4.823	0	35	0	0	python main_script.py 7 4 30
32	:	1596859323.081	     4.869	0	35	0	0	python main_script.py 7 4 45
46	:	1596859323.110	     4.849	0	35	0	0	python main_script.py 7 5 25
39	:	1596859323.095	     4.872	0	35	0	0	python main_script.py 7 4 10
37	:	1596859323.091	     4.895	0	35	0	0	python main_script.py 7 4 20
31	:	1596859323.079	     4.953	0	35	0	0	python main_script.py 7 4 50
45	:	1596859323.108	     4.943	0	35	0	0	python main_script.py 7 5 30
47	:	1596859323.112	     4.979	0	35	0	0	python main_script.py 7 5 20
50	:	1596859323.118	     4.973	0	35	0	0	python main_script.py 7 5 5
49	:	1596859323.116	     4.985	0	35	0	0	python main_script.py 7 5 10
33	:	1596859323.083	     5.019	0	35	0	0	python main_script.py 7 4 40
43	:	1596859323.103	     5.024	0	35	0	0	python main_script.py 7 5 40
44	:	1596859323.106	     5.042	0	35	0	0	python main_script.py 7 5 35
41	:	1596859323.099	     5.054	0	35	0	0	python main_script.py 7 5 50
36	:	1596859323.089	     6.824	0	35	0	0	python main_script.py 7 4 25
34	:	1596859323.085	     7.046	0	35	0	0	python main_script.py 7 4 35
10	:	1596859323.041	    99.374	0	352	0	0	python main_script.py 7 1 5
7	:	1596859323.035	   100.145	0	371	0	0	python main_script.py 7 1 20
17	:	1596859323.054	   100.228	0	370	0	0	python main_script.py 7 2 20
27	:	1596859323.072	   100.264	0	370	0	0	python main_script.py 7 3 20
20	:	1596859323.059	   100.348	0	371	0	0	python main_script.py 7 2 5
29	:	1596859323.076	   100.690	0	371	0	0	python main_script.py 7 3 10
30	:	1596859323.078	   102.174	0	371	0	0	python main_script.py 7 3 5
19	:	1596859323.057	   102.596	0	371	0	0	python main_script.py 7 2 10
28	:	1596859323.074	   103.031	0	363	0	0	python main_script.py 7 3 15
8	:	1596859323.037	   103.105	0	372	0	0	python main_script.py 7 1 15
9	:	1596859323.039	   103.200	0	371	0	0	python main_script.py 7 1 10
18	:	1596859323.055	   104.657	0	370	0	0	python main_script.py 7 2 15
16	:	1596859323.052	   110.300	0	371	0	0	python main_script.py 7 2 25
6	:	1596859323.033	   111.825	0	373	0	0	python main_script.py 7 1 25
26	:	1596859323.070	   112.194	0	371	0	0	python main_script.py 7 3 25
15	:	1596859323.050	   118.298	0	368	0	0	python main_script.py 7 2 30
25	:	1596859323.068	   121.616	0	369	0	0	python main_script.py 7 3 30
14	:	1596859323.048	   130.594	0	369	0	0	python main_script.py 7 2 35
69	:	1596859323.169	   132.026	0	357	0	0	python main_script.py 10 2 10
24	:	1596859323.067	   133.355	0	355	0	0	python main_script.py 7 3 35
60	:	1596859323.144	   133.379	0	370	0	0	python main_script.py 10 1 5
58	:	1596859323.139	   133.999	0	373	0	0	python main_script.py 10 1 15
70	:	1596859323.171	   133.983	0	373	0	0	python main_script.py 10 2 5
68	:	1596859323.166	   134.680	0	372	0	0	python main_script.py 10 2 15
79	:	1596859323.197	   135.428	0	372	0	0	python main_script.py 10 3 10
80	:	1596859323.200	   135.464	0	373	0	0	python main_script.py 10 3 5
78	:	1596859323.194	   135.671	0	370	0	0	python main_script.py 10 3 15
59	:	1596859323.141	   137.391	0	358	0	0	python main_script.py 10 1 10
23	:	1596859323.065	   138.039	0	371	0	0	python main_script.py 7 3 40
13	:	1596859323.046	   138.963	0	370	0	0	python main_script.py 7 2 40
89	:	1596859327.992	   135.462	0	373	0	0	python main_script.py 10 4 10
100	:	1596859330.136	   133.660	0	373	0	0	python main_script.py 10 5 5
90	:	1596859328.036	   135.799	0	371	0	0	python main_script.py 10 4 5
99	:	1596859329.918	   134.262	0	370	0	0	python main_script.py 10 5 10
12	:	1596859323.044	   144.312	0	370	0	0	python main_script.py 7 2 45
22	:	1596859323.063	   144.697	0	358	0	0	python main_script.py 7 3 45
11	:	1596859323.043	   149.818	0	370	0	0	python main_script.py 7 2 50
21	:	1596859323.061	   153.698	0	372	0	0	python main_script.py 7 3 50
57	:	1596859323.136	  2256.383	0	801	0	0	python main_script.py 10 1 20
67	:	1596859323.163	  2805.792	0	802	0	0	python main_script.py 10 2 20
77	:	1596859323.191	  3160.381	0	768	0	0	python main_script.py 10 3 20
87	:	1596859327.968	  3471.368	0	1198	0	0	python main_script.py 10 4 20
