Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
50	:	1596838944.439	     4.506	0	35	0	0	python main_script.py 7 5 5
36	:	1596838944.406	     4.608	0	35	0	0	python main_script.py 7 4 25
43	:	1596838944.424	     4.604	0	35	0	0	python main_script.py 7 5 40
35	:	1596838944.404	     4.645	0	35	0	0	python main_script.py 7 4 30
40	:	1596838944.416	     4.649	0	35	0	0	python main_script.py 7 4 5
39	:	1596838944.414	     4.678	0	35	0	0	python main_script.py 7 4 10
44	:	1596838944.426	     4.673	0	35	0	0	python main_script.py 7 5 35
32	:	1596838944.397	     4.731	0	35	0	0	python main_script.py 7 4 45
38	:	1596838944.411	     4.723	0	35	0	0	python main_script.py 7 4 15
45	:	1596838944.428	     4.712	0	35	0	0	python main_script.py 7 5 30
49	:	1596838944.437	     4.743	0	35	0	0	python main_script.py 7 5 10
37	:	1596838944.408	     4.805	0	35	0	0	python main_script.py 7 4 20
33	:	1596838944.399	     4.821	0	35	0	0	python main_script.py 7 4 40
46	:	1596838944.430	     4.828	0	35	0	0	python main_script.py 7 5 25
42	:	1596838944.421	     4.867	0	35	0	0	python main_script.py 7 5 45
34	:	1596838944.401	     4.892	0	35	0	0	python main_script.py 7 4 35
48	:	1596838944.435	     4.870	0	35	0	0	python main_script.py 7 5 15
41	:	1596838944.418	     4.904	0	35	0	0	python main_script.py 7 5 50
31	:	1596838944.396	     4.970	0	35	0	0	python main_script.py 7 4 50
47	:	1596838944.432	     4.983	0	35	0	0	python main_script.py 7 5 20
17	:	1596838944.367	    95.587	0	370	0	0	python main_script.py 7 2 20
29	:	1596838944.391	    98.029	0	371	0	0	python main_script.py 7 3 10
18	:	1596838944.369	    98.940	0	370	0	0	python main_script.py 7 2 15
27	:	1596838944.388	    98.977	0	370	0	0	python main_script.py 7 3 20
8	:	1596838944.348	    99.325	0	372	0	0	python main_script.py 7 1 15
20	:	1596838944.373	    99.573	0	371	0	0	python main_script.py 7 2 5
19	:	1596838944.371	    99.618	0	371	0	0	python main_script.py 7 2 10
9	:	1596838944.350	    99.772	0	371	0	0	python main_script.py 7 1 10
30	:	1596838944.393	   100.067	0	371	0	0	python main_script.py 7 3 5
28	:	1596838944.390	   101.282	0	363	0	0	python main_script.py 7 3 15
10	:	1596838944.352	   101.993	0	352	0	0	python main_script.py 7 1 5
16	:	1596838944.365	   110.138	0	371	0	0	python main_script.py 7 2 25
26	:	1596838944.385	   110.938	0	371	0	0	python main_script.py 7 3 25
25	:	1596838944.384	   119.500	0	369	0	0	python main_script.py 7 3 30
15	:	1596838944.363	   121.045	0	368	0	0	python main_script.py 7 2 30
24	:	1596838944.381	   126.927	0	355	0	0	python main_script.py 7 3 35
14	:	1596838944.360	   131.973	0	369	0	0	python main_script.py 7 2 35
60	:	1596838944.464	   134.634	0	370	0	0	python main_script.py 10 1 5
80	:	1596838944.522	   134.885	0	373	0	0	python main_script.py 10 3 5
70	:	1596838944.492	   136.592	0	373	0	0	python main_script.py 10 2 5
100	:	1596838949.420	   133.746	0	373	0	0	python main_script.py 10 5 5
13	:	1596838944.358	   138.957	0	370	0	0	python main_script.py 7 2 40
23	:	1596838944.379	   139.036	0	371	0	0	python main_script.py 7 3 40
90	:	1596838949.145	   135.532	0	371	0	0	python main_script.py 10 4 5
22	:	1596838944.377	   144.898	0	358	0	0	python main_script.py 7 3 45
12	:	1596838944.356	   148.365	0	370	0	0	python main_script.py 7 2 45
11	:	1596838944.354	   155.346	0	370	0	0	python main_script.py 7 2 50
21	:	1596838944.375	   157.460	0	372	0	0	python main_script.py 7 3 50
59	:	1596838944.462	  1821.645	0	378	0	0	python main_script.py 10 1 10
69	:	1596838944.490	  2249.826	0	769	0	0	python main_script.py 10 2 10
7	:	1596838944.346	  2818.763	0	1207	0	0	python main_script.py 7 1 20
99	:	1596838949.371	  2962.872	0	795	0	0	python main_script.py 10 5 10
79	:	1596838944.519	  3367.467	0	800	0	0	python main_script.py 10 3 10
