Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
46	:	1596625623.937	    27.335	0	35	0	0	python main_script.py 5 3 25
27	:	1596625623.888	    27.421	0	35	0	0	python main_script.py 4 4 20
55	:	1596625623.960	    27.348	0	35	0	0	python main_script.py 5 4 30
54	:	1596625623.956	    27.357	0	35	0	0	python main_script.py 5 4 35
57	:	1596625623.965	    27.348	0	35	0	0	python main_script.py 5 4 20
45	:	1596625623.935	    27.391	0	35	0	0	python main_script.py 5 3 30
14	:	1596625623.856	    27.473	0	35	0	0	python main_script.py 4 3 35
23	:	1596625623.878	    27.453	0	35	0	0	python main_script.py 4 4 40
43	:	1596625623.930	    27.401	0	35	0	0	python main_script.py 5 3 40
13	:	1596625623.854	    27.484	0	35	0	0	python main_script.py 4 3 40
24	:	1596625623.880	    27.461	0	35	0	0	python main_script.py 4 4 35
20	:	1596625623.870	    27.476	0	35	0	0	python main_script.py 4 3 5
28	:	1596625623.891	    27.455	0	35	0	0	python main_script.py 4 4 15
11	:	1596625623.850	    27.504	0	35	0	0	python main_script.py 4 3 50
17	:	1596625623.861	    27.498	0	35	0	0	python main_script.py 4 3 20
42	:	1596625623.928	    27.431	0	35	0	0	python main_script.py 5 3 45
50	:	1596625623.946	    27.414	0	35	0	0	python main_script.py 5 3 5
60	:	1596625623.975	    27.386	0	35	0	0	python main_script.py 5 4 5
26	:	1596625623.886	    27.476	0	35	0	0	python main_script.py 4 4 25
29	:	1596625623.893	    27.471	0	35	0	0	python main_script.py 4 4 10
41	:	1596625623.925	    27.439	0	35	0	0	python main_script.py 5 3 50
15	:	1596625623.858	    27.509	0	35	0	0	python main_script.py 4 3 30
51	:	1596625623.949	    27.420	0	35	0	0	python main_script.py 5 4 50
22	:	1596625623.876	    27.502	0	35	0	0	python main_script.py 4 4 45
56	:	1596625623.963	    27.414	0	35	0	0	python main_script.py 5 4 25
58	:	1596625623.969	    27.411	0	35	0	0	python main_script.py 5 4 15
44	:	1596625623.933	    27.457	0	35	0	0	python main_script.py 5 3 35
19	:	1596625623.867	    27.523	0	35	0	0	python main_script.py 4 3 10
25	:	1596625623.883	    27.511	0	35	0	0	python main_script.py 4 4 30
59	:	1596625623.972	    27.423	0	35	0	0	python main_script.py 5 4 10
