Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
51	:	1596683145.244	    29.167	0	35	0	0	python main_script.py 5 4 50
50	:	1596683145.241	    29.232	0	35	0	0	python main_script.py 5 3 5
24	:	1596683145.178	    29.312	0	35	0	0	python main_script.py 4 4 35
14	:	1596683145.156	    29.338	0	35	0	0	python main_script.py 4 3 35
56	:	1596683145.258	    29.242	0	35	0	0	python main_script.py 5 4 25
58	:	1596683145.263	    29.247	0	35	0	0	python main_script.py 5 4 15
28	:	1596683145.188	    29.331	0	35	0	0	python main_script.py 4 4 15
13	:	1596683145.154	    29.369	0	35	0	0	python main_script.py 4 3 40
49	:	1596683145.239	    29.291	0	35	0	0	python main_script.py 5 3 10
19	:	1596683145.167	    29.368	0	35	0	0	python main_script.py 4 3 10
54	:	1596683145.252	    29.292	0	35	0	0	python main_script.py 5 4 35
44	:	1596683145.226	    29.323	0	35	0	0	python main_script.py 5 3 35
25	:	1596683145.180	    29.375	0	35	0	0	python main_script.py 4 4 30
48	:	1596683145.237	    29.319	0	35	0	0	python main_script.py 5 3 15
18	:	1596683145.165	    29.400	0	35	0	0	python main_script.py 4 3 15
23	:	1596683145.176	    29.389	0	35	0	0	python main_script.py 4 4 40
53	:	1596683145.250	    29.315	0	35	0	0	python main_script.py 5 4 40
60	:	1596683145.268	    29.298	0	35	0	0	python main_script.py 5 4 5
21	:	1596683145.172	    29.399	0	35	0	0	python main_script.py 4 4 50
59	:	1596683145.265	    29.310	0	35	0	0	python main_script.py 5 4 10
26	:	1596683145.183	    29.396	0	35	0	0	python main_script.py 4 4 25
22	:	1596683145.174	    29.424	0	35	0	0	python main_script.py 4 4 45
43	:	1596683145.223	    29.375	0	35	0	0	python main_script.py 5 3 40
52	:	1596683145.248	    29.354	0	35	0	0	python main_script.py 5 4 45
16	:	1596683145.160	    29.442	0	35	0	0	python main_script.py 4 3 25
46	:	1596683145.232	    29.370	0	35	0	0	python main_script.py 5 3 25
27	:	1596683145.185	    29.421	0	35	0	0	python main_script.py 4 4 20
29	:	1596683145.190	    29.428	0	35	0	0	python main_script.py 4 4 10
57	:	1596683145.260	    29.359	0	35	0	0	python main_script.py 5 4 20
15	:	1596683145.158	    29.466	0	35	0	0	python main_script.py 4 3 30
42	:	1596683145.220	    29.404	0	35	0	0	python main_script.py 5 3 45
20	:	1596683145.169	    29.459	0	35	0	0	python main_script.py 4 3 5
11	:	1596683145.151	    29.480	0	35	0	0	python main_script.py 4 3 50
47	:	1596683145.235	    29.397	0	35	0	0	python main_script.py 5 3 20
55	:	1596683145.255	    29.376	0	35	0	0	python main_script.py 5 4 30
