Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
11	:	1596618654.816	     4.841	0	35	0	0	python main_script.py 4 3 50
50	:	1596618654.901	     4.775	0	35	0	0	python main_script.py 5 3 5
59	:	1596618654.927	     4.779	0	35	0	0	python main_script.py 5 4 10
29	:	1596618654.854	     4.893	0	35	0	0	python main_script.py 4 4 10
41	:	1596618654.878	     4.911	0	35	0	0	python main_script.py 5 3 50
16	:	1596618654.825	     4.970	0	35	0	0	python main_script.py 4 3 25
30	:	1596618654.857	     4.952	0	35	0	0	python main_script.py 4 4 5
22	:	1596618654.838	     4.976	0	35	0	0	python main_script.py 4 4 45
55	:	1596618654.915	     4.917	0	35	0	0	python main_script.py 5 4 30
28	:	1596618654.851	     5.004	0	35	0	0	python main_script.py 4 4 15
49	:	1596618654.897	     4.967	0	35	0	0	python main_script.py 5 3 10
43	:	1596618654.882	     5.003	0	35	0	0	python main_script.py 5 3 40
60	:	1596618654.930	     4.955	0	35	0	0	python main_script.py 5 4 5
23	:	1596618654.840	     5.054	0	35	0	0	python main_script.py 4 4 40
42	:	1596618654.880	     5.014	0	35	0	0	python main_script.py 5 3 45
12	:	1596618654.817	     5.083	0	35	0	0	python main_script.py 4 3 45
58	:	1596618654.925	     4.995	0	35	0	0	python main_script.py 5 4 15
45	:	1596618654.886	     5.039	0	35	0	0	python main_script.py 5 3 30
44	:	1596618654.884	     5.052	0	35	0	0	python main_script.py 5 3 35
52	:	1596618654.907	     5.039	0	35	0	0	python main_script.py 5 4 45
53	:	1596618654.909	     5.050	0	35	0	0	python main_script.py 5 4 40
48	:	1596618654.894	     5.076	0	35	0	0	python main_script.py 5 3 15
14	:	1596618654.821	     5.167	0	35	0	0	python main_script.py 4 3 35
18	:	1596618654.830	     5.166	0	35	0	0	python main_script.py 4 3 15
13	:	1596618654.820	     5.180	0	35	0	0	python main_script.py 4 3 40
46	:	1596618654.888	     5.117	0	35	0	0	python main_script.py 5 3 25
57	:	1596618654.922	     5.095	0	35	0	0	python main_script.py 5 4 20
27	:	1596618654.849	     5.177	0	35	0	0	python main_script.py 4 4 20
15	:	1596618654.823	     5.255	0	35	0	0	python main_script.py 4 3 30
17	:	1596618654.827	     5.256	0	35	0	0	python main_script.py 4 3 20
19	:	1596618654.832	     5.266	0	35	0	0	python main_script.py 4 3 10
47	:	1596618654.891	     5.240	0	35	0	0	python main_script.py 5 3 20
20	:	1596618654.834	     5.352	0	35	0	0	python main_script.py 4 3 5
51	:	1596618654.903	     5.301	0	35	0	0	python main_script.py 5 4 50
26	:	1596618654.847	     5.537	0	35	0	0	python main_script.py 4 4 25
25	:	1596618654.845	     5.578	0	35	0	0	python main_script.py 4 4 30
21	:	1596618654.836	     5.615	0	35	0	0	python main_script.py 4 4 50
56	:	1596618654.919	     5.554	0	35	0	0	python main_script.py 5 4 25
54	:	1596618654.913	     5.580	0	35	0	0	python main_script.py 5 4 35
24	:	1596618654.842	     6.038	0	35	0	0	python main_script.py 4 4 35
82	:	1596618659.680	     4.017	0	35	0	0	python main_script.py 6 4 45
81	:	1596618659.662	     4.120	0	35	0	0	python main_script.py 6 4 50
84	:	1596618659.752	     4.165	0	35	0	0	python main_script.py 6 4 35
90	:	1596618659.861	     4.069	0	35	0	0	python main_script.py 6 4 5
86	:	1596618659.801	     4.137	0	35	0	0	python main_script.py 6 4 25
88	:	1596618659.819	     4.211	0	35	0	0	python main_script.py 6 4 15
83	:	1596618659.711	     4.381	0	35	0	0	python main_script.py 6 4 40
112	:	1596618660.137	     4.017	0	35	0	0	python main_script.py 7 4 45
87	:	1596618659.815	     4.408	0	35	0	0	python main_script.py 6 4 20
111	:	1596618660.103	     4.126	0	35	0	0	python main_script.py 7 4 50
85	:	1596618659.795	     4.476	0	35	0	0	python main_script.py 6 4 30
117	:	1596618660.462	     3.895	0	35	0	0	python main_script.py 7 4 20
114	:	1596618660.210	     4.216	0	35	0	0	python main_script.py 7 4 35
119	:	1596618660.512	     4.046	0	35	0	0	python main_script.py 7 4 10
118	:	1596618660.479	     4.303	0	35	0	0	python main_script.py 7 4 15
89	:	1596618659.837	     4.995	0	35	0	0	python main_script.py 6 4 10
113	:	1596618660.191	     4.832	0	35	0	0	python main_script.py 7 4 40
116	:	1596618660.428	     4.598	0	35	0	0	python main_script.py 7 4 25
115	:	1596618660.389	     4.657	0	35	0	0	python main_script.py 7 4 30
120	:	1596618660.898	     4.292	0	35	0	0	python main_script.py 7 4 5
8	:	1596618654.810	    49.853	0	369	0	0	python main_script.py 4 2 15
7	:	1596618654.808	    50.103	0	355	0	0	python main_script.py 4 2 20
10	:	1596618654.814	    50.979	0	368	0	0	python main_script.py 4 2 5
9	:	1596618654.812	    53.177	0	356	0	0	python main_script.py 4 2 10
6	:	1596618654.806	    55.947	0	369	0	0	python main_script.py 4 2 25
40	:	1596618654.876	    61.131	0	369	0	0	python main_script.py 5 2 5
38	:	1596618654.872	    61.305	0	370	0	0	python main_script.py 5 2 15
