Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
22	:	1596686630.011	    24.693	0	35	0	0	python main_script.py 4 4 45
14	:	1596686629.996	    24.713	0	35	0	0	python main_script.py 4 3 35
49	:	1596686630.069	    24.641	0	35	0	0	python main_script.py 5 3 10
15	:	1596686629.998	    24.717	0	35	0	0	python main_script.py 4 3 30
45	:	1596686630.060	    24.664	0	35	0	0	python main_script.py 5 3 30
19	:	1596686630.005	    24.722	0	35	0	0	python main_script.py 4 3 10
48	:	1596686630.067	    24.665	0	35	0	0	python main_script.py 5 3 15
20	:	1596686630.007	    24.729	0	35	0	0	python main_script.py 4 3 5
51	:	1596686630.074	    24.667	0	35	0	0	python main_script.py 5 4 50
55	:	1596686630.082	    24.660	0	35	0	0	python main_script.py 5 4 30
25	:	1596686630.017	    24.727	0	35	0	0	python main_script.py 4 4 30
18	:	1596686630.003	    24.746	0	35	0	0	python main_script.py 4 3 15
42	:	1596686630.053	    24.700	0	35	0	0	python main_script.py 5 3 45
16	:	1596686629.999	    24.757	0	35	0	0	python main_script.py 4 3 25
54	:	1596686630.080	    24.677	0	35	0	0	python main_script.py 5 4 35
23	:	1596686630.013	    24.747	0	35	0	0	python main_script.py 4 4 40
41	:	1596686630.050	    24.712	0	35	0	0	python main_script.py 5 3 50
44	:	1596686630.057	    24.705	0	35	0	0	python main_script.py 5 3 35
53	:	1596686630.078	    24.687	0	35	0	0	python main_script.py 5 4 40
17	:	1596686630.001	    24.769	0	35	0	0	python main_script.py 4 3 20
50	:	1596686630.072	    24.698	0	35	0	0	python main_script.py 5 3 5
24	:	1596686630.015	    24.760	0	35	0	0	python main_script.py 4 4 35
30	:	1596686630.028	    24.751	0	35	0	0	python main_script.py 4 4 5
46	:	1596686630.062	    24.723	0	35	0	0	python main_script.py 5 3 25
47	:	1596686630.064	    24.729	0	35	0	0	python main_script.py 5 3 20
52	:	1596686630.076	    24.739	0	35	0	0	python main_script.py 5 4 45
58	:	1596686630.089	    24.730	0	35	0	0	python main_script.py 5 4 15
60	:	1596686630.094	    24.725	0	35	0	0	python main_script.py 5 4 5
59	:	1596686630.091	    24.733	0	35	0	0	python main_script.py 5 4 10
57	:	1596686630.087	    24.747	0	35	0	0	python main_script.py 5 4 20
13	:	1596686629.994	    24.841	0	35	0	0	python main_script.py 4 3 40
26	:	1596686630.020	    24.818	0	35	0	0	python main_script.py 4 4 25
27	:	1596686630.022	    24.816	0	35	0	0	python main_script.py 4 4 20
21	:	1596686630.009	    24.833	0	35	0	0	python main_script.py 4 4 50
43	:	1596686630.055	    24.800	0	35	0	0	python main_script.py 5 3 40
12	:	1596686629.992	    24.870	0	35	0	0	python main_script.py 4 3 45
11	:	1596686629.990	    24.878	0	35	0	0	python main_script.py 4 3 50
29	:	1596686630.026	    24.865	0	35	0	0	python main_script.py 4 4 10
56	:	1596686630.085	    24.839	0	35	0	0	python main_script.py 5 4 25
28	:	1596686630.024	    24.911	0	35	0	0	python main_script.py 4 4 15
89	:	1596686654.745	     3.743	0	35	0	0	python main_script.py 6 4 10
83	:	1596686654.718	     3.923	0	35	0	0	python main_script.py 6 4 40
86	:	1596686654.732	     4.038	0	35	0	0	python main_script.py 6 4 25
85	:	1596686654.728	     4.080	0	35	0	0	python main_script.py 6 4 30
87	:	1596686654.736	     4.092	0	35	0	0	python main_script.py 6 4 20
82	:	1596686654.714	     4.141	0	35	0	0	python main_script.py 6 4 45
84	:	1596686654.724	     4.131	0	35	0	0	python main_script.py 6 4 35
88	:	1596686654.741	     4.133	0	35	0	0	python main_script.py 6 4 15
118	:	1596686654.895	     4.028	0	35	0	0	python main_script.py 7 4 15
113	:	1596686654.851	     4.087	0	35	0	0	python main_script.py 7 4 40
116	:	1596686654.868	     4.088	0	35	0	0	python main_script.py 7 4 25
112	:	1596686654.847	     4.125	0	35	0	0	python main_script.py 7 4 45
111	:	1596686654.842	     4.184	0	35	0	0	python main_script.py 7 4 50
90	:	1596686654.749	     4.302	0	35	0	0	python main_script.py 6 4 5
119	:	1596686654.930	     4.161	0	35	0	0	python main_script.py 7 4 10
117	:	1596686654.873	     4.236	0	35	0	0	python main_script.py 7 4 20
115	:	1596686654.860	     4.435	0	35	0	0	python main_script.py 7 4 30
81	:	1596686654.709	     4.621	0	35	0	0	python main_script.py 6 4 50
120	:	1596686654.940	     4.494	0	35	0	0	python main_script.py 7 4 5
114	:	1596686654.855	     4.793	0	35	0	0	python main_script.py 7 4 35
8	:	1596686629.985	    60.284	0	369	0	0	python main_script.py 4 2 15
7	:	1596686629.983	    61.760	0	355	0	0	python main_script.py 4 2 20
9	:	1596686629.987	    62.263	0	356	0	0	python main_script.py 4 2 10
10	:	1596686629.988	    62.519	0	368	0	0	python main_script.py 4 2 5
6	:	1596686629.981	    66.388	0	369	0	0	python main_script.py 4 2 25
5	:	1596686629.979	    67.462	0	370	0	0	python main_script.py 4 2 30
37	:	1596686630.042	    70.759	0	356	0	0	python main_script.py 5 2 20
40	:	1596686630.048	    71.134	0	369	0	0	python main_script.py 5 2 5
38	:	1596686630.044	    71.150	0	370	0	0	python main_script.py 5 2 15
39	:	1596686630.046	    73.219	0	357	0	0	python main_script.py 5 2 10
36	:	1596686630.040	    73.361	0	355	0	0	python main_script.py 5 2 25
4	:	1596686629.977	    75.996	0	356	0	0	python main_script.py 4 2 35
3	:	1596686629.975	    78.940	0	369	0	0	python main_script.py 4 2 40
80	:	1596686630.152	    79.876	0	371	0	0	python main_script.py 6 3 5
69	:	1596686630.117	    79.940	0	371	0	0	python main_script.py 6 2 10
67	:	1596686630.111	    83.506	0	371	0	0	python main_script.py 6 2 20
78	:	1596686630.145	    84.016	0	370	0	0	python main_script.py 6 3 15
68	:	1596686630.114	    84.168	0	370	0	0	python main_script.py 6 2 15
2	:	1596686629.973	    84.682	0	354	0	0	python main_script.py 4 2 45
70	:	1596686630.120	    84.681	0	369	0	0	python main_script.py 6 2 5
77	:	1596686630.142	    84.683	0	370	0	0	python main_script.py 6 3 20
79	:	1596686630.149	    85.648	0	372	0	0	python main_script.py 6 3 10
35	:	1596686630.038	    86.121	0	355	0	0	python main_script.py 5 2 30
1	:	1596686629.972	    87.553	0	368	0	0	python main_script.py 4 2 50
76	:	1596686630.137	    87.714	0	355	0	0	python main_script.py 6 3 25
66	:	1596686630.108	    88.283	0	354	0	0	python main_script.py 6 2 25
34	:	1596686630.036	    90.515	0	352	0	0	python main_script.py 5 2 35
