Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
22	:	1596697094.115	    31.986	0	35	0	0	python main_script.py 4 4 45
23	:	1596697094.117	    31.991	0	35	0	0	python main_script.py 4 4 40
12	:	1596697094.097	    32.013	0	35	0	0	python main_script.py 4 3 45
27	:	1596697094.125	    31.984	0	35	0	0	python main_script.py 4 4 20
24	:	1596697094.119	    31.995	0	35	0	0	python main_script.py 4 4 35
42	:	1596697094.160	    31.954	0	35	0	0	python main_script.py 5 3 45
58	:	1596697094.201	    31.917	0	35	0	0	python main_script.py 5 4 15
49	:	1596697094.176	    31.942	0	35	0	0	python main_script.py 5 3 10
11	:	1596697094.095	    32.027	0	35	0	0	python main_script.py 4 3 50
50	:	1596697094.179	    31.945	0	35	0	0	python main_script.py 5 3 5
25	:	1596697094.121	    32.006	0	35	0	0	python main_script.py 4 4 30
30	:	1596697094.132	    31.996	0	35	0	0	python main_script.py 4 4 5
41	:	1596697094.158	    31.973	0	35	0	0	python main_script.py 5 3 50
48	:	1596697094.173	    31.958	0	35	0	0	python main_script.py 5 3 15
56	:	1596697094.195	    31.940	0	35	0	0	python main_script.py 5 4 25
16	:	1596697094.104	    32.036	0	35	0	0	python main_script.py 4 3 25
55	:	1596697094.193	    31.947	0	35	0	0	python main_script.py 5 4 30
28	:	1596697094.127	    32.017	0	35	0	0	python main_script.py 4 4 15
59	:	1596697094.203	    31.942	0	35	0	0	python main_script.py 5 4 10
15	:	1596697094.102	    32.048	0	35	0	0	python main_script.py 4 3 30
13	:	1596697094.099	    32.055	0	35	0	0	python main_script.py 4 3 40
53	:	1596697094.187	    31.967	0	35	0	0	python main_script.py 5 4 40
18	:	1596697094.108	    32.049	0	35	0	0	python main_script.py 4 3 15
51	:	1596697094.182	    31.980	0	35	0	0	python main_script.py 5 4 50
26	:	1596697094.123	    32.046	0	35	0	0	python main_script.py 4 4 25
57	:	1596697094.198	    31.975	0	35	0	0	python main_script.py 5 4 20
52	:	1596697094.184	    31.990	0	35	0	0	python main_script.py 5 4 45
17	:	1596697094.106	    32.072	0	35	0	0	python main_script.py 4 3 20
