Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
11	:	1600122085.858	    11.306	0	35	0	0	python main_script.py 2 2 50 0.09
12	:	1600122085.860	    11.360	0	35	0	0	python main_script.py 2 2 50 0.12
61	:	1600122085.969	    11.260	0	35	0	0	python main_script.py 3 2 50 0.09
30	:	1600122085.897	    11.338	0	35	0	0	python main_script.py 2 3 10 0.12
22	:	1600122085.880	    11.361	0	35	0	0	python main_script.py 2 3 50 0.12
17	:	1600122085.870	    11.377	0	35	0	0	python main_script.py 2 2 20 0.09
71	:	1600122085.998	    11.259	0	35	0	0	python main_script.py 3 3 50 0.09
26	:	1600122085.889	    11.370	0	35	0	0	python main_script.py 2 3 30 0.12
44	:	1600122085.925	    11.345	0	35	0	0	python main_script.py 2 5 40 0.12
48	:	1600122085.933	    11.342	0	35	0	0	python main_script.py 2 5 20 0.12
73	:	1600122086.006	    11.276	0	35	0	0	python main_script.py 3 3 40 0.09
77	:	1600122086.019	    11.263	0	35	0	0	python main_script.py 3 3 20 0.09
50	:	1600122085.938	    11.357	0	35	0	0	python main_script.py 2 5 10 0.12
37	:	1600122085.910	    11.391	0	35	0	0	python main_script.py 2 4 20 0.09
65	:	1600122085.981	    11.321	0	35	0	0	python main_script.py 3 2 30 0.09
64	:	1600122085.979	    11.327	0	35	0	0	python main_script.py 3 2 40 0.12
18	:	1600122085.872	    11.444	0	35	0	0	python main_script.py 2 2 20 0.12
41	:	1600122085.918	    11.400	0	35	0	0	python main_script.py 2 5 50 0.09
62	:	1600122085.972	    11.351	0	35	0	0	python main_script.py 3 2 50 0.12
42	:	1600122085.920	    11.408	0	35	0	0	python main_script.py 2 5 50 0.12
79	:	1600122086.026	    11.303	0	35	0	0	python main_script.py 3 3 10 0.09
19	:	1600122085.874	    11.467	0	35	0	0	python main_script.py 2 2 10 0.09
21	:	1600122085.878	    11.463	0	35	0	0	python main_script.py 2 3 50 0.09
67	:	1600122085.987	    11.355	0	35	0	0	python main_script.py 3 2 20 0.09
78	:	1600122086.023	    11.329	0	35	0	0	python main_script.py 3 3 20 0.12
29	:	1600122085.895	    11.463	0	35	0	0	python main_script.py 2 3 10 0.09
15	:	1600122085.866	    11.496	0	35	0	0	python main_script.py 2 2 30 0.09
38	:	1600122085.912	    11.456	0	35	0	0	python main_script.py 2 4 20 0.12
28	:	1600122085.893	    11.475	0	35	0	0	python main_script.py 2 3 20 0.12
16	:	1600122085.868	    11.513	0	35	0	0	python main_script.py 2 2 30 0.12
75	:	1600122086.013	    11.382	0	35	0	0	python main_script.py 3 3 30 0.09
20	:	1600122085.876	    11.526	0	35	0	0	python main_script.py 2 2 10 0.12
68	:	1600122085.990	    11.417	0	35	0	0	python main_script.py 3 2 20 0.12
34	:	1600122085.905	    11.509	0	35	0	0	python main_script.py 2 4 40 0.12
69	:	1600122085.993	    11.427	0	35	0	0	python main_script.py 3 2 10 0.09
45	:	1600122085.927	    11.493	0	35	0	0	python main_script.py 2 5 30 0.09
27	:	1600122085.891	    11.542	0	35	0	0	python main_script.py 2 3 20 0.09
63	:	1600122085.975	    11.459	0	35	0	0	python main_script.py 3 2 40 0.09
72	:	1600122086.003	    11.431	0	35	0	0	python main_script.py 3 3 50 0.12
14	:	1600122085.864	    11.575	0	35	0	0	python main_script.py 2 2 40 0.12
25	:	1600122085.887	    11.557	0	35	0	0	python main_script.py 2 3 30 0.09
24	:	1600122085.884	    11.565	0	35	0	0	python main_script.py 2 3 40 0.12
39	:	1600122085.914	    11.536	0	35	0	0	python main_script.py 2 4 10 0.09
43	:	1600122085.922	    11.538	0	35	0	0	python main_script.py 2 5 40 0.09
32	:	1600122085.901	    11.559	0	35	0	0	python main_script.py 2 4 50 0.12
33	:	1600122085.903	    11.561	0	35	0	0	python main_script.py 2 4 40 0.09
74	:	1600122086.010	    11.461	0	35	0	0	python main_script.py 3 3 40 0.12
35	:	1600122085.907	    11.565	0	35	0	0	python main_script.py 2 4 30 0.09
40	:	1600122085.916	    11.568	0	35	0	0	python main_script.py 2 4 10 0.12
13	:	1600122085.862	    11.637	0	35	0	0	python main_script.py 2 2 40 0.09
36	:	1600122085.908	    11.595	0	35	0	0	python main_script.py 2 4 30 0.12
31	:	1600122085.899	    11.616	0	35	0	0	python main_script.py 2 4 50 0.09
