Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
75	:	1600125837.108	    21.879	0	35	0	0	python main_script.py 3 3 30 0.09
17	:	1600125836.962	    22.046	0	35	0	0	python main_script.py 2 2 20 0.09
71	:	1600125837.095	    21.914	0	35	0	0	python main_script.py 3 3 50 0.09
15	:	1600125836.959	    22.067	0	35	0	0	python main_script.py 2 2 30 0.09
23	:	1600125836.975	    22.057	0	35	0	0	python main_script.py 2 3 40 0.09
45	:	1600125837.026	    22.006	0	35	0	0	python main_script.py 2 5 30 0.09
34	:	1600125836.999	    22.043	0	35	0	0	python main_script.py 2 4 40 0.12
68	:	1600125837.087	    21.957	0	35	0	0	python main_script.py 3 2 20 0.12
21	:	1600125836.971	    22.082	0	35	0	0	python main_script.py 2 3 50 0.09
74	:	1600125837.105	    21.953	0	35	0	0	python main_script.py 3 3 40 0.12
78	:	1600125837.117	    21.941	0	35	0	0	python main_script.py 3 3 20 0.12
22	:	1600125836.973	    22.090	0	35	0	0	python main_script.py 2 3 50 0.12
28	:	1600125836.986	    22.078	0	35	0	0	python main_script.py 2 3 20 0.12
30	:	1600125836.991	    22.078	0	35	0	0	python main_script.py 2 3 10 0.12
33	:	1600125836.997	    22.072	0	35	0	0	python main_script.py 2 4 40 0.09
61	:	1600125837.066	    22.003	0	35	0	0	python main_script.py 3 2 50 0.09
73	:	1600125837.102	    21.969	0	35	0	0	python main_script.py 3 3 40 0.09
24	:	1600125836.977	    22.096	0	35	0	0	python main_script.py 2 3 40 0.12
70	:	1600125837.092	    21.983	0	35	0	0	python main_script.py 3 2 10 0.12
27	:	1600125836.984	    22.095	0	35	0	0	python main_script.py 2 3 20 0.09
41	:	1600125837.017	    22.062	0	35	0	0	python main_script.py 2 5 50 0.09
66	:	1600125837.081	    21.997	0	35	0	0	python main_script.py 3 2 30 0.12
39	:	1600125837.012	    22.072	0	35	0	0	python main_script.py 2 4 10 0.09
69	:	1600125837.090	    21.995	0	35	0	0	python main_script.py 3 2 10 0.09
13	:	1600125836.955	    22.137	0	35	0	0	python main_script.py 2 2 40 0.09
64	:	1600125837.076	    22.019	0	35	0	0	python main_script.py 3 2 40 0.12
36	:	1600125837.004	    22.101	0	35	0	0	python main_script.py 2 4 30 0.12
50	:	1600125837.038	    22.066	0	35	0	0	python main_script.py 2 5 10 0.12
42	:	1600125837.019	    22.089	0	35	0	0	python main_script.py 2 5 50 0.12
14	:	1600125836.957	    22.152	0	35	0	0	python main_script.py 2 2 40 0.12
65	:	1600125837.079	    22.030	0	35	0	0	python main_script.py 3 2 30 0.09
37	:	1600125837.006	    22.128	0	35	0	0	python main_script.py 2 4 20 0.09
40	:	1600125837.014	    22.125	0	35	0	0	python main_script.py 2 4 10 0.12
49	:	1600125837.036	    22.106	0	35	0	0	python main_script.py 2 5 10 0.09
80	:	1600125837.123	    22.021	0	35	0	0	python main_script.py 3 3 10 0.12
26	:	1600125836.981	    22.170	0	35	0	0	python main_script.py 2 3 30 0.12
32	:	1600125836.995	    22.157	0	35	0	0	python main_script.py 2 4 50 0.12
48	:	1600125837.034	    22.121	0	35	0	0	python main_script.py 2 5 20 0.12
11	:	1600125836.951	    22.204	0	35	0	0	python main_script.py 2 2 50 0.09
19	:	1600125836.966	    22.190	0	35	0	0	python main_script.py 2 2 10 0.09
20	:	1600125836.968	    22.197	0	35	0	0	python main_script.py 2 2 10 0.12
47	:	1600125837.031	    22.134	0	35	0	0	python main_script.py 2 5 20 0.09
25	:	1600125836.980	    22.188	0	35	0	0	python main_script.py 2 3 30 0.09
79	:	1600125837.120	    22.050	0	35	0	0	python main_script.py 3 3 10 0.09
43	:	1600125837.021	    22.152	0	35	0	0	python main_script.py 2 5 40 0.09
29	:	1600125836.988	    22.189	0	35	0	0	python main_script.py 2 3 10 0.09
62	:	1600125837.070	    22.108	0	35	0	0	python main_script.py 3 2 50 0.12
63	:	1600125837.073	    22.105	0	35	0	0	python main_script.py 3 2 40 0.09
31	:	1600125836.993	    22.188	0	35	0	0	python main_script.py 2 4 50 0.09
44	:	1600125837.024	    22.157	0	35	0	0	python main_script.py 2 5 40 0.12
16	:	1600125836.961	    22.225	0	35	0	0	python main_script.py 2 2 30 0.12
35	:	1600125837.001	    22.190	0	35	0	0	python main_script.py 2 4 30 0.09
46	:	1600125837.029	    22.161	0	35	0	0	python main_script.py 2 5 30 0.12
12	:	1600125836.953	    22.243	0	35	0	0	python main_script.py 2 2 50 0.12
18	:	1600125836.964	    22.233	0	35	0	0	python main_script.py 2 2 20 0.12
72	:	1600125837.098	    22.099	0	35	0	0	python main_script.py 3 3 50 0.12
67	:	1600125837.084	    22.113	0	35	0	0	python main_script.py 3 2 20 0.09
76	:	1600125837.111	    22.086	0	35	0	0	python main_script.py 3 3 30 0.12
77	:	1600125837.114	    22.083	0	35	0	0	python main_script.py 3 3 20 0.09
38	:	1600125837.009	    22.192	0	35	0	0	python main_script.py 2 4 20 0.12
89	:	1600125859.057	     4.457	0	35	0	0	python main_script.py 3 4 10 0.09
88	:	1600125859.053	     4.528	0	35	0	0	python main_script.py 3 4 20 0.12
98	:	1600125859.100	     4.492	0	35	0	0	python main_script.py 3 5 20 0.12
94	:	1600125859.084	     4.508	0	35	0	0	python main_script.py 3 5 40 0.12
121	:	1600125859.208	     4.398	0	35	0	0	python main_script.py 4 3 50 0.09
93	:	1600125859.078	     4.658	0	35	0	0	python main_script.py 3 5 40 0.09
139	:	1600125859.283	     4.476	0	35	0	0	python main_script.py 4 4 10 0.09
83	:	1600125859.026	     4.757	0	35	0	0	python main_script.py 3 4 40 0.09
134	:	1600125859.264	     4.547	0	35	0	0	python main_script.py 4 4 40 0.12
130	:	1600125859.245	     4.572	0	35	0	0	python main_script.py 4 3 10 0.12
97	:	1600125859.096	     4.739	0	35	0	0	python main_script.py 3 5 20 0.09
100	:	1600125859.109	     4.743	0	35	0	0	python main_script.py 3 5 10 0.12
86	:	1600125859.043	     4.855	0	35	0	0	python main_script.py 3 4 30 0.12
96	:	1600125859.092	     4.895	0	35	0	0	python main_script.py 3 5 30 0.12
136	:	1600125859.271	     4.728	0	35	0	0	python main_script.py 4 4 30 0.12
122	:	1600125859.212	     4.798	0	35	0	0	python main_script.py 4 3 50 0.12
85	:	1600125859.036	     5.010	0	35	0	0	python main_script.py 3 4 30 0.09
91	:	1600125859.069	     4.983	0	35	0	0	python main_script.py 3 5 50 0.09
95	:	1600125859.088	     4.965	0	35	0	0	python main_script.py 3 5 30 0.09
84	:	1600125859.032	     5.030	0	35	0	0	python main_script.py 3 4 40 0.12
92	:	1600125859.074	     5.001	0	35	0	0	python main_script.py 3 5 50 0.12
82	:	1600125859.013	     5.066	0	35	0	0	python main_script.py 3 4 50 0.12
