Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
17	:	1598756436.802	     4.227	0	35	0	0	python main_script.py 2 2 20 0.09
49	:	1598756436.875	     4.305	0	35	0	0	python main_script.py 2 5 10 0.09
19	:	1598756436.806	     4.398	0	35	0	0	python main_script.py 2 2 10 0.09
34	:	1598756436.840	     4.366	0	35	0	0	python main_script.py 2 4 40 0.12
20	:	1598756436.809	     4.407	0	35	0	0	python main_script.py 2 2 10 0.12
12	:	1598756436.792	     4.444	0	35	0	0	python main_script.py 2 2 50 0.12
46	:	1598756436.868	     4.384	0	35	0	0	python main_script.py 2 5 30 0.12
33	:	1598756436.837	     4.445	0	35	0	0	python main_script.py 2 4 40 0.09
30	:	1598756436.831	     4.457	0	35	0	0	python main_script.py 2 3 10 0.12
47	:	1598756436.870	     4.426	0	35	0	0	python main_script.py 2 5 20 0.09
31	:	1598756436.833	     4.473	0	35	0	0	python main_script.py 2 4 50 0.09
41	:	1598756436.855	     4.458	0	35	0	0	python main_script.py 2 5 50 0.09
18	:	1598756436.804	     4.514	0	35	0	0	python main_script.py 2 2 20 0.12
11	:	1598756436.791	     4.535	0	35	0	0	python main_script.py 2 2 50 0.09
22	:	1598756436.813	     4.513	0	35	0	0	python main_script.py 2 3 50 0.12
16	:	1598756436.800	     4.536	0	35	0	0	python main_script.py 2 2 30 0.12
66	:	1598756436.923	     4.413	0	35	0	0	python main_script.py 3 2 30 0.12
68	:	1598756436.929	     4.417	0	35	0	0	python main_script.py 3 2 20 0.12
67	:	1598756436.926	     4.427	0	35	0	0	python main_script.py 3 2 20 0.09
63	:	1598756436.914	     4.451	0	35	0	0	python main_script.py 3 2 40 0.09
75	:	1598756436.950	     4.434	0	35	0	0	python main_script.py 3 3 30 0.09
40	:	1598756436.853	     4.537	0	35	0	0	python main_script.py 2 4 10 0.12
62	:	1598756436.912	     4.483	0	35	0	0	python main_script.py 3 2 50 0.12
77	:	1598756436.956	     4.440	0	35	0	0	python main_script.py 3 3 20 0.09
44	:	1598756436.863	     4.539	0	35	0	0	python main_script.py 2 5 40 0.12
27	:	1598756436.823	     4.578	0	35	0	0	python main_script.py 2 3 20 0.09
69	:	1598756436.932	     4.471	0	35	0	0	python main_script.py 3 2 10 0.09
25	:	1598756436.819	     4.592	0	35	0	0	python main_script.py 2 3 30 0.09
72	:	1598756436.941	     4.479	0	35	0	0	python main_script.py 3 3 50 0.12
21	:	1598756436.811	     4.616	0	35	0	0	python main_script.py 2 3 50 0.09
64	:	1598756436.917	     4.516	0	35	0	0	python main_script.py 3 2 40 0.12
13	:	1598756436.794	     4.666	0	35	0	0	python main_script.py 2 2 40 0.09
42	:	1598756436.859	     4.614	0	35	0	0	python main_script.py 2 5 50 0.12
28	:	1598756436.826	     4.658	0	35	0	0	python main_script.py 2 3 20 0.12
29	:	1598756436.828	     4.661	0	35	0	0	python main_script.py 2 3 10 0.09
76	:	1598756436.953	     4.537	0	35	0	0	python main_script.py 3 3 30 0.12
15	:	1598756436.798	     4.707	0	35	0	0	python main_script.py 2 2 30 0.09
61	:	1598756436.909	     4.605	0	35	0	0	python main_script.py 3 2 50 0.09
50	:	1598756436.878	     4.641	0	35	0	0	python main_script.py 2 5 10 0.12
43	:	1598756436.861	     4.661	0	35	0	0	python main_script.py 2 5 40 0.09
78	:	1598756436.959	     4.567	0	35	0	0	python main_script.py 3 3 20 0.12
23	:	1598756436.815	     4.713	0	35	0	0	python main_script.py 2 3 40 0.09
14	:	1598756436.796	     4.736	0	35	0	0	python main_script.py 2 2 40 0.12
45	:	1598756436.865	     4.667	0	35	0	0	python main_script.py 2 5 30 0.09
71	:	1598756436.937	     4.599	0	35	0	0	python main_script.py 3 3 50 0.09
24	:	1598756436.817	     4.734	0	35	0	0	python main_script.py 2 3 40 0.12
37	:	1598756436.846	     4.706	0	35	0	0	python main_script.py 2 4 20 0.09
70	:	1598756436.935	     4.617	0	35	0	0	python main_script.py 3 2 10 0.12
65	:	1598756436.920	     4.644	0	35	0	0	python main_script.py 3 2 30 0.09
79	:	1598756436.962	     4.607	0	35	0	0	python main_script.py 3 3 10 0.09
74	:	1598756436.947	     4.651	0	35	0	0	python main_script.py 3 3 40 0.12
38	:	1598756436.848	     4.790	0	35	0	0	python main_script.py 2 4 20 0.12
80	:	1598756436.965	     4.720	0	35	0	0	python main_script.py 3 3 10 0.12
32	:	1598756436.835	     4.855	0	35	0	0	python main_script.py 2 4 50 0.12
39	:	1598756436.851	     4.876	0	35	0	0	python main_script.py 2 4 10 0.09
73	:	1598756436.944	     4.832	0	35	0	0	python main_script.py 3 3 40 0.09
26	:	1598756436.821	     5.073	0	35	0	0	python main_script.py 2 3 30 0.12
36	:	1598756436.844	     5.252	0	35	0	0	python main_script.py 2 4 30 0.12
48	:	1598756436.873	     5.630	0	35	0	0	python main_script.py 2 5 20 0.12
35	:	1598756436.842	     5.796	0	35	0	0	python main_script.py 2 4 30 0.09
96	:	1598756441.341	     4.232	0	35	0	0	python main_script.py 3 5 30 0.12
