Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
37	:	1598763528.214	     4.694	0	35	0	0	python main_script.py 2 4 20 0.09
63	:	1598763528.269	     4.645	0	35	0	0	python main_script.py 3 2 40 0.09
64	:	1598763528.271	     4.653	0	35	0	0	python main_script.py 3 2 40 0.12
24	:	1598763528.189	     4.759	0	35	0	0	python main_script.py 2 3 40 0.12
29	:	1598763528.198	     4.782	0	35	0	0	python main_script.py 2 3 10 0.09
23	:	1598763528.187	     4.842	0	35	0	0	python main_script.py 2 3 40 0.09
34	:	1598763528.208	     4.827	0	35	0	0	python main_script.py 2 4 40 0.12
67	:	1598763528.278	     4.757	0	35	0	0	python main_script.py 3 2 20 0.09
80	:	1598763528.325	     4.710	0	35	0	0	python main_script.py 3 3 10 0.12
35	:	1598763528.210	     4.856	0	35	0	0	python main_script.py 2 4 30 0.09
33	:	1598763528.206	     4.878	0	35	0	0	python main_script.py 2 4 40 0.09
14	:	1598763528.168	     4.930	0	35	0	0	python main_script.py 2 2 40 0.12
38	:	1598763528.216	     4.886	0	35	0	0	python main_script.py 2 4 20 0.12
49	:	1598763528.239	     4.883	0	35	0	0	python main_script.py 2 5 10 0.09
13	:	1598763528.166	     4.963	0	35	0	0	python main_script.py 2 2 40 0.09
76	:	1598763528.300	     4.830	0	35	0	0	python main_script.py 3 3 30 0.12
31	:	1598763528.202	     4.938	0	35	0	0	python main_script.py 2 4 50 0.09
65	:	1598763528.273	     4.875	0	35	0	0	python main_script.py 3 2 30 0.09
28	:	1598763528.196	     4.959	0	35	0	0	python main_script.py 2 3 20 0.12
20	:	1598763528.181	     4.980	0	35	0	0	python main_script.py 2 2 10 0.12
11	:	1598763528.163	     4.998	0	35	0	0	python main_script.py 2 2 50 0.09
48	:	1598763528.237	     4.934	0	35	0	0	python main_script.py 2 5 20 0.12
25	:	1598763528.191	     4.985	0	35	0	0	python main_script.py 2 3 30 0.09
18	:	1598763528.176	     5.004	0	35	0	0	python main_script.py 2 2 20 0.12
22	:	1598763528.185	     4.996	0	35	0	0	python main_script.py 2 3 50 0.12
39	:	1598763528.218	     4.976	0	35	0	0	python main_script.py 2 4 10 0.09
16	:	1598763528.172	     5.036	0	35	0	0	python main_script.py 2 2 30 0.12
19	:	1598763528.179	     5.035	0	35	0	0	python main_script.py 2 2 10 0.09
27	:	1598763528.194	     5.020	0	35	0	0	python main_script.py 2 3 20 0.09
71	:	1598763528.287	     4.929	0	35	0	0	python main_script.py 3 3 50 0.09
77	:	1598763528.303	     4.913	0	35	0	0	python main_script.py 3 3 20 0.09
66	:	1598763528.275	     4.948	0	35	0	0	python main_script.py 3 2 30 0.12
12	:	1598763528.164	     5.073	0	35	0	0	python main_script.py 2 2 50 0.12
46	:	1598763528.232	     5.010	0	35	0	0	python main_script.py 2 5 30 0.12
73	:	1598763528.291	     4.952	0	35	0	0	python main_script.py 3 3 40 0.09
78	:	1598763528.306	     4.940	0	35	0	0	python main_script.py 3 3 20 0.12
75	:	1598763528.297	     4.968	0	35	0	0	python main_script.py 3 3 30 0.09
42	:	1598763528.224	     5.042	0	35	0	0	python main_script.py 2 5 50 0.12
68	:	1598763528.280	     4.998	0	35	0	0	python main_script.py 3 2 20 0.12
45	:	1598763528.230	     5.083	0	35	0	0	python main_script.py 2 5 30 0.09
15	:	1598763528.170	     5.153	0	35	0	0	python main_script.py 2 2 30 0.09
21	:	1598763528.183	     5.167	0	35	0	0	python main_script.py 2 3 50 0.09
79	:	1598763528.309	     5.053	0	35	0	0	python main_script.py 3 3 10 0.09
30	:	1598763528.200	     5.175	0	35	0	0	python main_script.py 2 3 10 0.12
61	:	1598763528.265	     5.132	0	35	0	0	python main_script.py 3 2 50 0.09
36	:	1598763528.212	     5.208	0	35	0	0	python main_script.py 2 4 30 0.12
32	:	1598763528.204	     5.222	0	35	0	0	python main_script.py 2 4 50 0.12
43	:	1598763528.226	     5.200	0	35	0	0	python main_script.py 2 5 40 0.09
74	:	1598763528.294	     5.133	0	35	0	0	python main_script.py 3 3 40 0.12
17	:	1598763528.174	     5.277	0	35	0	0	python main_script.py 2 2 20 0.09
72	:	1598763528.289	     5.187	0	35	0	0	python main_script.py 3 3 50 0.12
41	:	1598763528.222	     5.306	0	35	0	0	python main_script.py 2 5 50 0.09
44	:	1598763528.228	     5.355	0	35	0	0	python main_script.py 2 5 40 0.12
70	:	1598763528.284	     5.311	0	35	0	0	python main_script.py 3 2 10 0.12
47	:	1598763528.235	     5.365	0	35	0	0	python main_script.py 2 5 20 0.09
26	:	1598763528.192	     5.469	0	35	0	0	python main_script.py 2 3 30 0.12
40	:	1598763528.220	     6.480	0	35	0	0	python main_script.py 2 4 10 0.12
50	:	1598763528.241	     6.739	0	35	0	0	python main_script.py 2 5 10 0.12
69	:	1598763528.282	     6.839	0	35	0	0	python main_script.py 3 2 10 0.09
62	:	1598763528.267	     7.092	0	35	0	0	python main_script.py 3 2 50 0.12
86	:	1598763533.035	     4.421	0	35	0	0	python main_script.py 3 4 30 0.12
96	:	1598763533.138	     4.375	0	35	0	0	python main_script.py 3 5 30 0.12
94	:	1598763533.128	     4.389	0	35	0	0	python main_script.py 3 5 40 0.12
85	:	1598763532.985	     4.563	0	35	0	0	python main_script.py 3 4 30 0.09
82	:	1598763532.920	     4.636	0	35	0	0	python main_script.py 3 4 50 0.12
92	:	1598763533.103	     4.466	0	35	0	0	python main_script.py 3 5 50 0.12
90	:	1598763533.072	     4.519	0	35	0	0	python main_script.py 3 4 10 0.12
95	:	1598763533.133	     4.499	0	35	0	0	python main_script.py 3 5 30 0.09
83	:	1598763532.929	     4.730	0	35	0	0	python main_script.py 3 4 40 0.09
89	:	1598763533.051	     4.636	0	35	0	0	python main_script.py 3 4 10 0.09
84	:	1598763532.954	     4.767	0	35	0	0	python main_script.py 3 4 40 0.12
98	:	1598763533.154	     4.585	0	35	0	0	python main_script.py 3 5 20 0.12
81	:	1598763532.914	     4.874	0	35	0	0	python main_script.py 3 4 50 0.09
124	:	1598763533.383	     4.420	0	35	0	0	python main_script.py 4 3 40 0.12
87	:	1598763533.041	     4.831	0	35	0	0	python main_script.py 3 4 20 0.09
134	:	1598763533.600	     4.296	0	35	0	0	python main_script.py 4 4 40 0.12
121	:	1598763533.329	     4.572	0	35	0	0	python main_script.py 4 3 50 0.09
97	:	1598763533.146	     4.773	0	35	0	0	python main_script.py 3 5 20 0.09
88	:	1598763533.046	     4.924	0	35	0	0	python main_script.py 3 4 20 0.12
131	:	1598763533.481	     4.502	0	35	0	0	python main_script.py 4 4 50 0.09
129	:	1598763533.441	     4.618	0	35	0	0	python main_script.py 4 3 10 0.09
100	:	1598763533.166	     4.929	0	35	0	0	python main_script.py 3 5 10 0.12
130	:	1598763533.456	     4.657	0	35	0	0	python main_script.py 4 3 10 0.12
135	:	1598763533.605	     4.543	0	35	0	0	python main_script.py 4 4 30 0.09
132	:	1598763533.533	     4.641	0	35	0	0	python main_script.py 4 4 50 0.12
127	:	1598763533.431	     4.779	0	35	0	0	python main_script.py 4 3 20 0.09
128	:	1598763533.436	     4.800	0	35	0	0	python main_script.py 4 3 20 0.12
