Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9	:	1596327272.811	     4.348	0	36	0	0	python trial_run.py 2 1 34
4	:	1596327272.801	     4.369	0	36	0	0	python trial_run.py 2 1 44
21	:	1596327272.835	     4.379	0	36	0	0	python trial_run.py 2 1 10
6	:	1596327272.805	     4.418	0	36	0	0	python trial_run.py 2 1 40
2	:	1596327272.797	     4.434	0	36	0	0	python trial_run.py 2 1 48
3	:	1596327272.800	     4.483	0	36	0	0	python trial_run.py 2 1 46
8	:	1596327272.809	     4.504	0	36	0	0	python trial_run.py 2 1 36
33	:	1596327272.859	     4.473	0	36	0	0	python trial_run.py 3 1 34
20	:	1596327272.833	     4.503	0	36	0	0	python trial_run.py 2 1 12
11	:	1596327272.815	     4.563	0	36	0	0	python trial_run.py 2 1 30
5	:	1596327272.804	     4.580	0	36	0	0	python trial_run.py 2 1 42
32	:	1596327272.857	     4.544	0	36	0	0	python trial_run.py 3 1 36
77	:	1596327272.973	     4.437	0	36	0	0	python trial_run.py 5 1 42
36	:	1596327272.864	     4.562	0	36	0	0	python trial_run.py 3 1 28
14	:	1596327272.821	     4.609	0	36	0	0	python trial_run.py 2 1 24
15	:	1596327272.823	     4.608	0	36	0	0	python trial_run.py 2 1 22
17	:	1596327272.827	     4.605	0	36	0	0	python trial_run.py 2 1 18
53	:	1596327272.903	     4.528	0	36	0	0	python trial_run.py 4 1 42
10	:	1596327272.813	     4.641	0	36	0	0	python trial_run.py 2 1 32
13	:	1596327272.819	     4.638	0	36	0	0	python trial_run.py 2 1 26
71	:	1596327272.955	     4.509	0	36	0	0	python trial_run.py 4 1 6
59	:	1596327272.919	     4.555	0	36	0	0	python trial_run.py 4 1 30
34	:	1596327272.861	     4.623	0	36	0	0	python trial_run.py 3 1 32
55	:	1596327272.908	     4.576	0	36	0	0	python trial_run.py 4 1 38
68	:	1596327272.946	     4.539	0	36	0	0	python trial_run.py 4 1 12
69	:	1596327272.949	     4.537	0	36	0	0	python trial_run.py 4 1 10
78	:	1596327272.976	     4.513	0	36	0	0	python trial_run.py 5 1 40
70	:	1596327272.953	     4.540	0	36	0	0	python trial_run.py 4 1 8
19	:	1596327272.831	     4.667	0	36	0	0	python trial_run.py 2 1 14
28	:	1596327272.849	     4.651	0	36	0	0	python trial_run.py 3 1 44
60	:	1596327272.921	     4.578	0	36	0	0	python trial_run.py 4 1 28
75	:	1596327272.967	     4.540	0	36	0	0	python trial_run.py 5 1 46
40	:	1596327272.872	     4.645	0	36	0	0	python trial_run.py 3 1 20
80	:	1596327272.983	     4.539	0	36	0	0	python trial_run.py 5 1 36
67	:	1596327272.943	     4.595	0	36	0	0	python trial_run.py 4 1 14
76	:	1596327272.970	     4.572	0	36	0	0	python trial_run.py 5 1 44
27	:	1596327272.847	     4.697	0	36	0	0	python trial_run.py 3 1 46
41	:	1596327272.874	     4.674	0	36	0	0	python trial_run.py 3 1 18
57	:	1596327272.914	     4.634	0	36	0	0	python trial_run.py 4 1 34
23	:	1596327272.839	     4.719	0	36	0	0	python trial_run.py 2 1 6
50	:	1596327272.894	     4.664	0	36	0	0	python trial_run.py 4 1 48
72	:	1596327272.958	     4.601	0	36	0	0	python trial_run.py 4 1 4
31	:	1596327272.855	     4.716	0	36	0	0	python trial_run.py 3 1 38
52	:	1596327272.900	     4.671	0	36	0	0	python trial_run.py 4 1 44
62	:	1596327272.928	     4.644	0	36	0	0	python trial_run.py 4 1 24
12	:	1596327272.817	     4.766	0	36	0	0	python trial_run.py 2 1 28
46	:	1596327272.886	     4.698	0	36	0	0	python trial_run.py 3 1 8
49	:	1596327272.892	     4.704	0	36	0	0	python trial_run.py 4 1 50
25	:	1596327272.843	     4.763	0	36	0	0	python trial_run.py 3 1 50
26	:	1596327272.845	     4.762	0	36	0	0	python trial_run.py 3 1 48
58	:	1596327272.916	     4.695	0	36	0	0	python trial_run.py 4 1 32
66	:	1596327272.940	     4.671	0	36	0	0	python trial_run.py 4 1 16
63	:	1596327272.930	     4.691	0	36	0	0	python trial_run.py 4 1 22
37	:	1596327272.866	     4.761	0	36	0	0	python trial_run.py 3 1 26
18	:	1596327272.829	     4.799	0	36	0	0	python trial_run.py 2 1 16
56	:	1596327272.911	     4.721	0	36	0	0	python trial_run.py 4 1 36
48	:	1596327272.890	     4.742	0	36	0	0	python trial_run.py 3 1 4
64	:	1596327272.933	     4.708	0	36	0	0	python trial_run.py 4 1 20
54	:	1596327272.906	     4.752	0	36	0	0	python trial_run.py 4 1 40
45	:	1596327272.884	     4.779	0	36	0	0	python trial_run.py 3 1 10
29	:	1596327272.851	     4.812	0	36	0	0	python trial_run.py 3 1 42
