Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
43	:	1596230904.539	    27.621	0	36	0	0	python trial_run.py 3 1 14
70	:	1596230904.613	    27.584	0	36	0	0	python trial_run.py 4 1 8
24	:	1596230904.500	    27.697	0	36	0	0	python trial_run.py 2 1 4
33	:	1596230904.518	    27.680	0	36	0	0	python trial_run.py 3 1 34
15	:	1596230904.482	    27.727	0	36	0	0	python trial_run.py 2 1 22
32	:	1596230904.516	    27.694	0	36	0	0	python trial_run.py 3 1 36
46	:	1596230904.546	    27.664	0	36	0	0	python trial_run.py 3 1 8
1	:	1596230904.456	    27.771	0	36	0	0	python trial_run.py 2 1 50
40	:	1596230904.532	    27.695	0	36	0	0	python trial_run.py 3 1 20
14	:	1596230904.480	    27.752	0	36	0	0	python trial_run.py 2 1 24
17	:	1596230904.486	    27.746	0	36	0	0	python trial_run.py 2 1 18
6	:	1596230904.465	    27.775	0	36	0	0	python trial_run.py 2 1 40
12	:	1596230904.476	    27.767	0	36	0	0	python trial_run.py 2 1 28
7	:	1596230904.467	    27.785	0	36	0	0	python trial_run.py 2 1 38
16	:	1596230904.484	    27.776	0	36	0	0	python trial_run.py 2 1 20
42	:	1596230904.537	    27.736	0	36	0	0	python trial_run.py 3 1 16
62	:	1596230904.589	    27.686	0	36	0	0	python trial_run.py 4 1 24
23	:	1596230904.498	    27.782	0	36	0	0	python trial_run.py 2 1 6
37	:	1596230904.526	    27.754	0	37	0	0	python trial_run.py 3 1 26
69	:	1596230904.610	    27.671	0	36	0	0	python trial_run.py 4 1 10
56	:	1596230904.573	    27.713	0	37	0	0	python trial_run.py 4 1 36
30	:	1596230904.512	    27.784	0	37	0	0	python trial_run.py 3 1 40
57	:	1596230904.576	    27.720	0	37	0	0	python trial_run.py 4 1 34
10	:	1596230904.472	    27.834	0	37	0	0	python trial_run.py 2 1 32
65	:	1596230904.597	    27.710	0	37	0	0	python trial_run.py 4 1 18
31	:	1596230904.514	    27.799	0	36	0	0	python trial_run.py 3 1 38
34	:	1596230904.520	    27.796	0	37	0	0	python trial_run.py 3 1 32
38	:	1596230904.528	    27.789	0	37	0	0	python trial_run.py 3 1 24
71	:	1596230904.616	    27.710	0	37	0	0	python trial_run.py 4 1 6
11	:	1596230904.474	    27.858	0	36	0	0	python trial_run.py 2 1 30
64	:	1596230904.595	    27.737	0	37	0	0	python trial_run.py 4 1 20
5	:	1596230904.463	    27.891	0	36	0	0	python trial_run.py 2 1 42
18	:	1596230904.487	    27.868	0	36	0	0	python trial_run.py 2 1 16
22	:	1596230904.497	    27.860	0	36	0	0	python trial_run.py 2 1 8
3	:	1596230904.460	    27.897	0	37	0	0	python trial_run.py 2 1 46
36	:	1596230904.524	    27.834	0	37	0	0	python trial_run.py 3 1 28
45	:	1596230904.544	    27.814	0	37	0	0	python trial_run.py 3 1 10
68	:	1596230904.607	    27.761	0	37	0	0	python trial_run.py 4 1 12
2	:	1596230904.458	    27.911	0	37	0	0	python trial_run.py 2 1 48
8	:	1596230904.468	    27.901	0	36	0	0	python trial_run.py 2 1 36
9	:	1596230904.470	    27.901	0	36	0	0	python trial_run.py 2 1 34
58	:	1596230904.579	    27.792	0	36	0	0	python trial_run.py 4 1 32
35	:	1596230904.522	    27.855	0	37	0	0	python trial_run.py 3 1 30
60	:	1596230904.584	    27.794	0	37	0	0	python trial_run.py 4 1 28
13	:	1596230904.478	    27.901	0	36	0	0	python trial_run.py 2 1 26
67	:	1596230904.604	    27.778	0	37	0	0	python trial_run.py 4 1 14
72	:	1596230904.618	    27.766	0	36	0	0	python trial_run.py 4 1 4
21	:	1596230904.494	    27.894	0	36	0	0	python trial_run.py 2 1 10
61	:	1596230904.587	    27.805	0	37	0	0	python trial_run.py 4 1 26
59	:	1596230904.581	    27.811	0	37	0	0	python trial_run.py 4 1 30
29	:	1596230904.510	    27.887	0	37	0	0	python trial_run.py 3 1 42
47	:	1596230904.548	    27.851	0	36	0	0	python trial_run.py 3 1 6
39	:	1596230904.530	    27.870	0	36	0	0	python trial_run.py 3 1 22
44	:	1596230904.541	    27.860	0	37	0	0	python trial_run.py 3 1 12
63	:	1596230904.592	    27.809	0	37	0	0	python trial_run.py 4 1 22
4	:	1596230904.462	    27.942	0	36	0	0	python trial_run.py 2 1 44
19	:	1596230904.490	    27.914	0	36	0	0	python trial_run.py 2 1 14
41	:	1596230904.535	    27.972	0	36	0	0	python trial_run.py 3 1 18
20	:	1596230904.491	    28.022	0	36	0	0	python trial_run.py 2 1 12
88	:	1596230932.240	     4.142	0	36	0	0	python trial_run.py 5 1 20
111	:	1596230932.361	     4.080	0	36	0	0	python trial_run.py 6 1 22
