Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
6	:	1596305712.515	     4.256	0	36	0	0	python trial_run.py 2 1 40
15	:	1596305712.533	     4.250	0	36	0	0	python trial_run.py 2 1 22
1	:	1596305712.506	     4.309	0	36	0	0	python trial_run.py 2 1 50
12	:	1596305712.527	     4.341	0	36	0	0	python trial_run.py 2 1 28
7	:	1596305712.517	     4.383	0	36	0	0	python trial_run.py 2 1 38
16	:	1596305712.534	     4.403	0	36	0	0	python trial_run.py 2 1 20
2	:	1596305712.507	     4.437	0	36	0	0	python trial_run.py 2 1 48
10	:	1596305712.523	     4.434	0	36	0	0	python trial_run.py 2 1 32
14	:	1596305712.530	     4.457	0	36	0	0	python trial_run.py 2 1 24
3	:	1596305712.509	     4.506	0	36	0	0	python trial_run.py 2 1 46
22	:	1596305712.546	     4.496	0	36	0	0	python trial_run.py 2 1 8
13	:	1596305712.529	     4.529	0	36	0	0	python trial_run.py 2 1 26
18	:	1596305712.538	     4.529	0	36	0	0	python trial_run.py 2 1 16
4	:	1596305712.511	     4.574	0	36	0	0	python trial_run.py 2 1 44
24	:	1596305712.550	     4.542	0	36	0	0	python trial_run.py 2 1 4
5	:	1596305712.513	     4.605	0	36	0	0	python trial_run.py 2 1 42
31	:	1596305712.564	     4.591	0	36	0	0	python trial_run.py 3 1 38
11	:	1596305712.525	     4.630	0	36	0	0	python trial_run.py 2 1 30
25	:	1596305712.552	     4.641	0	36	0	0	python trial_run.py 3 1 50
79	:	1596305712.681	     4.558	0	36	0	0	python trial_run.py 5 1 38
20	:	1596305712.542	     4.697	0	36	0	0	python trial_run.py 2 1 12
40	:	1596305712.582	     4.671	0	36	0	0	python trial_run.py 3 1 20
64	:	1596305712.637	     4.621	0	36	0	0	python trial_run.py 4 1 20
65	:	1596305712.640	     4.619	0	36	0	0	python trial_run.py 4 1 18
36	:	1596305712.574	     4.686	0	36	0	0	python trial_run.py 3 1 28
68	:	1596305712.649	     4.611	0	36	0	0	python trial_run.py 4 1 12
26	:	1596305712.554	     4.725	0	36	0	0	python trial_run.py 3 1 48
30	:	1596305712.562	     4.717	0	36	0	0	python trial_run.py 3 1 40
67	:	1596305712.646	     4.634	0	36	0	0	python trial_run.py 4 1 14
17	:	1596305712.536	     4.753	0	36	0	0	python trial_run.py 2 1 18
32	:	1596305712.566	     4.732	0	36	0	0	python trial_run.py 3 1 36
44	:	1596305712.590	     4.719	0	36	0	0	python trial_run.py 3 1 12
74	:	1596305712.666	     4.644	0	36	0	0	python trial_run.py 5 1 48
80	:	1596305712.684	     4.625	0	36	0	0	python trial_run.py 5 1 36
41	:	1596305712.584	     4.730	0	36	0	0	python trial_run.py 3 1 18
66	:	1596305712.642	     4.673	0	36	0	0	python trial_run.py 4 1 16
72	:	1596305712.659	     4.657	0	36	0	0	python trial_run.py 4 1 4
43	:	1596305712.588	     4.733	0	36	0	0	python trial_run.py 3 1 14
53	:	1596305712.612	     4.710	0	36	0	0	python trial_run.py 4 1 42
76	:	1596305712.673	     4.648	0	36	0	0	python trial_run.py 5 1 44
9	:	1596305712.521	     4.805	0	36	0	0	python trial_run.py 2 1 34
75	:	1596305712.669	     4.667	0	36	0	0	python trial_run.py 5 1 46
46	:	1596305712.595	     4.746	0	36	0	0	python trial_run.py 3 1 8
47	:	1596305712.598	     4.748	0	36	0	0	python trial_run.py 3 1 6
56	:	1596305712.619	     4.733	0	36	0	0	python trial_run.py 4 1 36
35	:	1596305712.572	     4.786	0	36	0	0	python trial_run.py 3 1 30
73	:	1596305712.662	     4.710	0	36	0	0	python trial_run.py 5 1 50
37	:	1596305712.576	     4.798	0	36	0	0	python trial_run.py 3 1 26
51	:	1596305712.607	     4.778	0	36	0	0	python trial_run.py 4 1 46
28	:	1596305712.558	     4.832	0	36	0	0	python trial_run.py 3 1 44
34	:	1596305712.570	     4.828	0	36	0	0	python trial_run.py 3 1 32
52	:	1596305712.609	     4.815	0	36	0	0	python trial_run.py 4 1 44
71	:	1596305712.656	     4.782	0	36	0	0	python trial_run.py 4 1 6
50	:	1596305712.605	     4.843	0	36	0	0	python trial_run.py 4 1 48
42	:	1596305712.586	     4.877	0	36	0	0	python trial_run.py 3 1 16
57	:	1596305712.621	     4.850	0	36	0	0	python trial_run.py 4 1 34
45	:	1596305712.593	     4.888	0	36	0	0	python trial_run.py 3 1 10
55	:	1596305712.617	     4.877	0	36	0	0	python trial_run.py 4 1 38
23	:	1596305712.548	     4.953	0	36	0	0	python trial_run.py 2 1 6
70	:	1596305712.654	     4.853	0	36	0	0	python trial_run.py 4 1 8
49	:	1596305712.603	     4.917	0	36	0	0	python trial_run.py 4 1 50
59	:	1596305712.625	     4.895	0	36	0	0	python trial_run.py 4 1 30
69	:	1596305712.651	     4.875	0	36	0	0	python trial_run.py 4 1 10
27	:	1596305712.556	     4.980	0	36	0	0	python trial_run.py 3 1 46
63	:	1596305712.635	     4.907	0	36	0	0	python trial_run.py 4 1 22
60	:	1596305712.628	     4.931	0	36	0	0	python trial_run.py 4 1 28
19	:	1596305712.540	     5.032	0	36	0	0	python trial_run.py 2 1 14
62	:	1596305712.633	     4.949	0	36	0	0	python trial_run.py 4 1 24
38	:	1596305712.578	     5.031	0	36	0	0	python trial_run.py 3 1 24
39	:	1596305712.580	     5.050	0	36	0	0	python trial_run.py 3 1 22
54	:	1596305712.614	     5.037	0	36	0	0	python trial_run.py 4 1 40
78	:	1596305712.678	     4.980	0	36	0	0	python trial_run.py 5 1 40
48	:	1596305712.600	     5.104	0	36	0	0	python trial_run.py 3 1 4
77	:	1596305712.676	     5.079	0	36	0	0	python trial_run.py 5 1 42
8	:	1596305712.519	     5.402	0	36	0	0	python trial_run.py 2 1 36
33	:	1596305712.568	     5.458	0	36	0	0	python trial_run.py 3 1 34
21	:	1596305712.544	     5.484	0	36	0	0	python trial_run.py 2 1 10
29	:	1596305712.560	     5.483	0	36	0	0	python trial_run.py 3 1 42
58	:	1596305712.623	     5.495	0	36	0	0	python trial_run.py 4 1 32
61	:	1596305712.630	     5.648	0	36	0	0	python trial_run.py 4 1 26
81	:	1596305716.777	     4.126	0	36	0	0	python trial_run.py 5 1 34
91	:	1596305717.047	     3.966	0	36	0	0	python trial_run.py 5 1 14
82	:	1596305716.787	     4.299	0	36	0	0	python trial_run.py 5 1 32
87	:	1596305716.950	     4.149	0	36	0	0	python trial_run.py 5 1 22
88	:	1596305716.962	     4.151	0	36	0	0	python trial_run.py 5 1 20
83	:	1596305716.820	     4.335	0	36	0	0	python trial_run.py 5 1 30
94	:	1596305717.090	     4.136	0	36	0	0	python trial_run.py 5 1 8
111	:	1596305717.309	     3.925	0	36	0	0	python trial_run.py 6 1 22
89	:	1596305716.990	     4.283	0	36	0	0	python trial_run.py 5 1 18
93	:	1596305717.074	     4.221	0	36	0	0	python trial_run.py 5 1 10
105	:	1596305717.275	     4.059	0	36	0	0	python trial_run.py 6 1 34
97	:	1596305717.161	     4.177	0	36	0	0	python trial_run.py 6 1 50
103	:	1596305717.265	     4.093	0	36	0	0	python trial_run.py 6 1 38
95	:	1596305717.097	     4.279	0	36	0	0	python trial_run.py 5 1 6
92	:	1596305717.062	     4.338	0	36	0	0	python trial_run.py 5 1 12
110	:	1596305717.303	     4.167	0	36	0	0	python trial_run.py 6 1 24
101	:	1596305717.253	     4.229	0	36	0	0	python trial_run.py 6 1 42
117	:	1596305717.342	     4.144	0	36	0	0	python trial_run.py 6 1 10
96	:	1596305717.124	     4.368	0	36	0	0	python trial_run.py 5 1 4
128	:	1596305717.398	     4.099	0	36	0	0	python trial_run.py 7 1 36
113	:	1596305717.320	     4.187	0	36	0	0	python trial_run.py 6 1 18
115	:	1596305717.331	     4.176	0	36	0	0	python trial_run.py 6 1 14
107	:	1596305717.284	     4.246	0	36	0	0	python trial_run.py 6 1 30
125	:	1596305717.386	     4.152	0	36	0	0	python trial_run.py 7 1 42
85	:	1596305716.905	     4.644	0	36	0	0	python trial_run.py 5 1 26
84	:	1596305716.887	     4.687	0	36	0	0	python trial_run.py 5 1 28
109	:	1596305717.298	     4.281	0	36	0	0	python trial_run.py 6 1 26
112	:	1596305717.314	     4.266	0	36	0	0	python trial_run.py 6 1 20
119	:	1596305717.353	     4.228	0	36	0	0	python trial_run.py 6 1 6
130	:	1596305717.405	     4.202	0	36	0	0	python trial_run.py 7 1 32
102	:	1596305717.259	     4.355	0	36	0	0	python trial_run.py 6 1 40
127	:	1596305717.394	     4.224	0	36	0	0	python trial_run.py 7 1 38
129	:	1596305717.402	     4.222	0	36	0	0	python trial_run.py 7 1 34
132	:	1596305717.429	     4.200	0	36	0	0	python trial_run.py 7 1 28
118	:	1596305717.347	     4.299	0	36	0	0	python trial_run.py 6 1 8
131	:	1596305717.409	     4.239	0	36	0	0	python trial_run.py 7 1 30
122	:	1596305717.373	     4.278	0	36	0	0	python trial_run.py 7 1 48
121	:	1596305717.366	     4.286	0	36	0	0	python trial_run.py 7 1 50
123	:	1596305717.378	     4.273	0	36	0	0	python trial_run.py 7 1 46
114	:	1596305717.326	     4.332	0	36	0	0	python trial_run.py 6 1 16
98	:	1596305717.168	     4.505	0	36	0	0	python trial_run.py 6 1 48
126	:	1596305717.390	     4.284	0	36	0	0	python trial_run.py 7 1 40
106	:	1596305717.279	     4.405	0	36	0	0	python trial_run.py 6 1 32
134	:	1596305717.454	     4.275	0	36	0	0	python trial_run.py 7 1 24
147	:	1596305717.577	     4.156	0	36	0	0	python trial_run.py 8 1 46
136	:	1596305717.480	     4.256	0	36	0	0	python trial_run.py 7 1 20
135	:	1596305717.468	     4.284	0	36	0	0	python trial_run.py 7 1 22
141	:	1596305717.525	     4.237	0	36	0	0	python trial_run.py 7 1 10
124	:	1596305717.381	     4.455	0	37	0	0	python trial_run.py 7 1 44
108	:	1596305717.289	     4.552	0	36	0	0	python trial_run.py 6 1 28
