Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
43	:	1596277816.947	     4.114	0	36	0	0	python trial_run.py 3 1 14
19	:	1596277816.895	     4.299	0	36	0	0	python trial_run.py 2 1 14
15	:	1596277816.887	     4.311	0	36	0	0	python trial_run.py 2 1 22
49	:	1596277816.962	     4.255	0	36	0	0	python trial_run.py 4 1 50
22	:	1596277816.900	     4.376	0	36	0	0	python trial_run.py 2 1 8
37	:	1596277816.933	     4.348	0	36	0	0	python trial_run.py 3 1 26
20	:	1596277816.897	     4.393	0	36	0	0	python trial_run.py 2 1 12
16	:	1596277816.889	     4.430	0	36	0	0	python trial_run.py 2 1 20
33	:	1596277816.924	     4.404	0	36	0	0	python trial_run.py 3 1 34
34	:	1596277816.927	     4.438	0	36	0	0	python trial_run.py 3 1 32
18	:	1596277816.893	     4.479	0	36	0	0	python trial_run.py 2 1 16
48	:	1596277816.959	     4.435	0	36	0	0	python trial_run.py 3 1 4
54	:	1596277816.973	     4.427	0	36	0	0	python trial_run.py 4 1 40
14	:	1596277816.885	     4.516	0	36	0	0	python trial_run.py 2 1 24
17	:	1596277816.891	     4.529	0	36	0	0	python trial_run.py 2 1 18
6	:	1596277816.870	     4.551	0	36	0	0	python trial_run.py 2 1 40
5	:	1596277816.869	     4.564	0	36	0	0	python trial_run.py 2 1 42
55	:	1596277816.976	     4.468	0	36	0	0	python trial_run.py 4 1 38
38	:	1596277816.936	     4.521	0	36	0	0	python trial_run.py 3 1 24
62	:	1596277816.994	     4.473	0	36	0	0	python trial_run.py 4 1 24
24	:	1596277816.905	     4.571	0	36	0	0	python trial_run.py 2 1 4
68	:	1596277817.012	     4.463	0	36	0	0	python trial_run.py 4 1 12
3	:	1596277816.865	     4.619	0	36	0	0	python trial_run.py 2 1 46
74	:	1596277817.029	     4.457	0	36	0	0	python trial_run.py 5 1 48
8	:	1596277816.874	     4.616	0	36	0	0	python trial_run.py 2 1 36
40	:	1596277816.940	     4.554	0	36	0	0	python trial_run.py 3 1 20
56	:	1596277816.978	     4.518	0	36	0	0	python trial_run.py 4 1 36
73	:	1596277817.026	     4.483	0	36	0	0	python trial_run.py 5 1 50
12	:	1596277816.882	     4.631	0	36	0	0	python trial_run.py 2 1 28
64	:	1596277817.000	     4.519	0	36	0	0	python trial_run.py 4 1 20
72	:	1596277817.024	     4.496	0	36	0	0	python trial_run.py 4 1 4
45	:	1596277816.951	     4.579	0	36	0	0	python trial_run.py 3 1 10
27	:	1596277816.911	     4.629	0	36	0	0	python trial_run.py 3 1 46
30	:	1596277816.918	     4.628	0	36	0	0	python trial_run.py 3 1 40
9	:	1596277816.876	     4.671	0	36	0	0	python trial_run.py 2 1 34
61	:	1596277816.992	     4.565	0	36	0	0	python trial_run.py 4 1 26
11	:	1596277816.880	     4.682	0	36	0	0	python trial_run.py 2 1 30
47	:	1596277816.956	     4.606	0	36	0	0	python trial_run.py 3 1 6
25	:	1596277816.907	     4.661	0	36	0	0	python trial_run.py 3 1 50
60	:	1596277816.988	     4.580	0	36	0	0	python trial_run.py 4 1 28
13	:	1596277816.884	     4.694	0	36	0	0	python trial_run.py 2 1 26
59	:	1596277816.985	     4.599	0	36	0	0	python trial_run.py 4 1 30
69	:	1596277817.015	     4.573	0	36	0	0	python trial_run.py 4 1 10
28	:	1596277816.913	     4.682	0	36	0	0	python trial_run.py 3 1 44
21	:	1596277816.898	     4.711	0	36	0	0	python trial_run.py 2 1 10
39	:	1596277816.938	     4.677	0	36	0	0	python trial_run.py 3 1 22
50	:	1596277816.964	     4.651	0	36	0	0	python trial_run.py 4 1 48
75	:	1596277817.032	     4.588	0	36	0	0	python trial_run.py 5 1 46
63	:	1596277816.997	     4.633	0	36	0	0	python trial_run.py 4 1 22
35	:	1596277816.929	     4.707	0	36	0	0	python trial_run.py 3 1 30
67	:	1596277817.009	     4.628	0	36	0	0	python trial_run.py 4 1 14
42	:	1596277816.944	     4.696	0	36	0	0	python trial_run.py 3 1 16
71	:	1596277817.021	     4.620	0	36	0	0	python trial_run.py 4 1 6
77	:	1596277817.038	     4.602	0	37	0	0	python trial_run.py 5 1 42
58	:	1596277816.982	     4.672	0	36	0	0	python trial_run.py 4 1 32
4	:	1596277816.867	     4.792	0	36	0	0	python trial_run.py 2 1 44
65	:	1596277817.003	     4.664	0	36	0	0	python trial_run.py 4 1 18
80	:	1596277817.047	     4.621	0	36	0	0	python trial_run.py 5 1 36
66	:	1596277817.007	     4.684	0	36	0	0	python trial_run.py 4 1 16
76	:	1596277817.035	     4.667	0	36	0	0	python trial_run.py 5 1 44
46	:	1596277816.954	     4.762	0	36	0	0	python trial_run.py 3 1 8
52	:	1596277816.968	     4.753	0	36	0	0	python trial_run.py 4 1 44
31	:	1596277816.920	     4.804	0	36	0	0	python trial_run.py 3 1 38
79	:	1596277817.044	     4.700	0	36	0	0	python trial_run.py 5 1 38
23	:	1596277816.902	     4.920	0	36	0	0	python trial_run.py 2 1 6
41	:	1596277816.942	     4.939	0	36	0	0	python trial_run.py 3 1 18
78	:	1596277817.040	     4.929	0	36	0	0	python trial_run.py 5 1 40
1	:	1596277816.861	     5.122	0	36	0	0	python trial_run.py 2 1 50
2	:	1596277816.863	     5.131	0	36	0	0	python trial_run.py 2 1 48
44	:	1596277816.949	     5.053	0	36	0	0	python trial_run.py 3 1 12
51	:	1596277816.966	     5.168	0	36	0	0	python trial_run.py 4 1 46
26	:	1596277816.909	     5.342	0	36	0	0	python trial_run.py 3 1 48
36	:	1596277816.931	     5.325	0	36	0	0	python trial_run.py 3 1 28
29	:	1596277816.915	     5.460	0	36	0	0	python trial_run.py 3 1 42
53	:	1596277816.971	     5.472	0	36	0	0	python trial_run.py 4 1 42
85	:	1596277821.282	     3.947	0	36	0	0	python trial_run.py 5 1 26
94	:	1596277821.412	     3.921	0	36	0	0	python trial_run.py 5 1 8
