Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
42	:	1596316753.003	    20.500	0	36	0	0	python trial_run.py 3 1 16
44	:	1596316753.008	    20.515	0	36	0	0	python trial_run.py 3 1 12
23	:	1596316752.960	    20.568	0	36	0	0	python trial_run.py 2 1 6
62	:	1596316753.059	    20.470	0	36	0	0	python trial_run.py 4 1 24
68	:	1596316753.077	    20.465	0	36	0	0	python trial_run.py 4 1 12
18	:	1596316752.950	    20.596	0	36	0	0	python trial_run.py 2 1 16
35	:	1596316752.986	    20.562	0	36	0	0	python trial_run.py 3 1 30
56	:	1596316753.041	    20.507	0	37	0	0	python trial_run.py 4 1 36
10	:	1596316752.936	    20.626	0	36	0	0	python trial_run.py 2 1 32
1	:	1596316752.919	    20.644	0	36	0	0	python trial_run.py 2 1 50
11	:	1596316752.937	    20.626	0	37	0	0	python trial_run.py 2 1 30
13	:	1596316752.941	    20.622	0	36	0	0	python trial_run.py 2 1 26
21	:	1596316752.956	    20.607	0	36	0	0	python trial_run.py 2 1 10
38	:	1596316752.994	    20.571	0	36	0	0	python trial_run.py 3 1 24
7	:	1596316752.930	    20.638	0	36	0	0	python trial_run.py 2 1 38
12	:	1596316752.939	    20.634	0	36	0	0	python trial_run.py 2 1 28
65	:	1596316753.068	    20.505	0	37	0	0	python trial_run.py 4 1 18
57	:	1596316753.044	    20.534	0	37	0	0	python trial_run.py 4 1 34
2	:	1596316752.921	    20.661	0	36	0	0	python trial_run.py 2 1 48
46	:	1596316753.013	    20.571	0	37	0	0	python trial_run.py 3 1 8
48	:	1596316753.018	    20.566	0	37	0	0	python trial_run.py 3 1 4
60	:	1596316753.053	    20.531	0	37	0	0	python trial_run.py 4 1 28
50	:	1596316753.024	    20.593	0	37	0	0	python trial_run.py 4 1 48
69	:	1596316753.080	    20.537	0	36	0	0	python trial_run.py 4 1 10
19	:	1596316752.952	    20.686	0	36	0	0	python trial_run.py 2 1 14
53	:	1596316753.033	    20.607	0	37	0	0	python trial_run.py 4 1 42
76	:	1596316753.102	    20.538	0	37	0	0	python trial_run.py 5 1 44
66	:	1596316753.070	    20.577	0	37	0	0	python trial_run.py 4 1 16
17	:	1596316752.948	    20.717	0	36	0	0	python trial_run.py 2 1 18
26	:	1596316752.966	    20.699	0	37	0	0	python trial_run.py 3 1 48
33	:	1596316752.981	    20.686	0	36	0	0	python trial_run.py 3 1 34
36	:	1596316752.988	    20.679	0	37	0	0	python trial_run.py 3 1 28
