Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3	:	1596376205.375	     4.144	0	36	0	0	python trial_run.py 2 1 46
8	:	1596376205.384	     4.328	0	36	0	0	python trial_run.py 2 1 36
12	:	1596376205.392	     4.340	0	36	0	0	python trial_run.py 2 1 28
18	:	1596376205.403	     4.367	0	36	0	0	python trial_run.py 2 1 16
10	:	1596376205.388	     4.394	0	36	0	0	python trial_run.py 2 1 32
22	:	1596376205.411	     4.378	0	36	0	0	python trial_run.py 2 1 8
13	:	1596376205.393	     4.401	0	36	0	0	python trial_run.py 2 1 26
19	:	1596376205.405	     4.403	0	36	0	0	python trial_run.py 2 1 14
9	:	1596376205.386	     4.430	0	36	0	0	python trial_run.py 2 1 34
70	:	1596376205.539	     4.282	0	36	0	0	python trial_run.py 4 1 8
15	:	1596376205.397	     4.429	0	36	0	0	python trial_run.py 2 1 22
6	:	1596376205.380	     4.452	0	36	0	0	python trial_run.py 2 1 40
17	:	1596376205.401	     4.457	0	36	0	0	python trial_run.py 2 1 18
35	:	1596376205.444	     4.430	0	36	0	0	python trial_run.py 3 1 30
14	:	1596376205.395	     4.483	0	36	0	0	python trial_run.py 2 1 24
29	:	1596376205.428	     4.472	0	36	0	0	python trial_run.py 3 1 42
1	:	1596376205.371	     4.539	0	36	0	0	python trial_run.py 2 1 50
30	:	1596376205.430	     4.497	0	36	0	0	python trial_run.py 3 1 40
42	:	1596376205.463	     4.471	0	36	0	0	python trial_run.py 3 1 16
2	:	1596376205.373	     4.570	0	36	0	0	python trial_run.py 2 1 48
45	:	1596376205.471	     4.480	0	36	0	0	python trial_run.py 3 1 10
7	:	1596376205.382	     4.578	0	36	0	0	python trial_run.py 2 1 38
43	:	1596376205.466	     4.504	0	36	0	0	python trial_run.py 3 1 14
16	:	1596376205.399	     4.578	0	36	0	0	python trial_run.py 2 1 20
27	:	1596376205.423	     4.554	0	36	0	0	python trial_run.py 3 1 46
69	:	1596376205.536	     4.451	0	36	0	0	python trial_run.py 4 1 10
71	:	1596376205.541	     4.449	0	36	0	0	python trial_run.py 4 1 6
44	:	1596376205.468	     4.535	0	36	0	0	python trial_run.py 3 1 12
72	:	1596376205.544	     4.463	0	36	0	0	python trial_run.py 4 1 4
66	:	1596376205.529	     4.483	0	36	0	0	python trial_run.py 4 1 16
67	:	1596376205.531	     4.513	0	36	0	0	python trial_run.py 4 1 14
23	:	1596376205.413	     4.635	0	36	0	0	python trial_run.py 2 1 6
34	:	1596376205.441	     4.608	0	36	0	0	python trial_run.py 3 1 32
78	:	1596376205.563	     4.490	0	36	0	0	python trial_run.py 5 1 40
49	:	1596376205.481	     4.578	0	36	0	0	python trial_run.py 4 1 50
57	:	1596376205.503	     4.556	0	36	0	0	python trial_run.py 4 1 34
56	:	1596376205.500	     4.568	0	36	0	0	python trial_run.py 4 1 36
74	:	1596376205.549	     4.527	0	36	0	0	python trial_run.py 5 1 48
25	:	1596376205.418	     4.663	0	36	0	0	python trial_run.py 3 1 50
50	:	1596376205.484	     4.598	0	36	0	0	python trial_run.py 4 1 48
28	:	1596376205.425	     4.663	0	36	0	0	python trial_run.py 3 1 44
11	:	1596376205.390	     4.709	0	36	0	0	python trial_run.py 2 1 30
33	:	1596376205.438	     4.671	0	36	0	0	python trial_run.py 3 1 34
65	:	1596376205.527	     4.587	0	36	0	0	python trial_run.py 4 1 18
20	:	1596376205.407	     4.726	0	36	0	0	python trial_run.py 2 1 12
26	:	1596376205.421	     4.727	0	36	0	0	python trial_run.py 3 1 48
40	:	1596376205.458	     4.697	0	36	0	0	python trial_run.py 3 1 20
41	:	1596376205.461	     4.694	0	36	0	0	python trial_run.py 3 1 18
31	:	1596376205.433	     4.730	0	36	0	0	python trial_run.py 3 1 38
62	:	1596376205.519	     4.648	0	36	0	0	python trial_run.py 4 1 24
68	:	1596376205.534	     4.634	0	36	0	0	python trial_run.py 4 1 12
73	:	1596376205.547	     4.621	0	36	0	0	python trial_run.py 5 1 50
60	:	1596376205.513	     4.665	0	36	0	0	python trial_run.py 4 1 28
75	:	1596376205.553	     4.631	0	36	0	0	python trial_run.py 5 1 46
47	:	1596376205.476	     4.713	0	36	0	0	python trial_run.py 3 1 6
53	:	1596376205.492	     4.708	0	36	0	0	python trial_run.py 4 1 42
54	:	1596376205.494	     4.707	0	36	0	0	python trial_run.py 4 1 40
55	:	1596376205.497	     4.704	0	36	0	0	python trial_run.py 4 1 38
58	:	1596376205.508	     4.694	0	36	0	0	python trial_run.py 4 1 32
80	:	1596376205.570	     4.638	0	36	0	0	python trial_run.py 5 1 36
21	:	1596376205.409	     4.804	0	36	0	0	python trial_run.py 2 1 10
79	:	1596376205.567	     4.647	0	36	0	0	python trial_run.py 5 1 38
37	:	1596376205.450	     4.767	0	36	0	0	python trial_run.py 3 1 26
59	:	1596376205.510	     4.709	0	36	0	0	python trial_run.py 4 1 30
52	:	1596376205.489	     4.773	0	36	0	0	python trial_run.py 4 1 44
39	:	1596376205.455	     4.814	0	36	0	0	python trial_run.py 3 1 22
76	:	1596376205.555	     4.727	0	36	0	0	python trial_run.py 5 1 44
64	:	1596376205.524	     4.763	0	36	0	0	python trial_run.py 4 1 20
63	:	1596376205.521	     4.772	0	36	0	0	python trial_run.py 4 1 22
61	:	1596376205.516	     4.782	0	36	0	0	python trial_run.py 4 1 26
77	:	1596376205.560	     4.743	0	36	0	0	python trial_run.py 5 1 42
4	:	1596376205.377	     5.026	0	36	0	0	python trial_run.py 2 1 44
5	:	1596376205.379	     5.042	0	36	0	0	python trial_run.py 2 1 42
48	:	1596376205.479	     5.049	0	36	0	0	python trial_run.py 3 1 4
24	:	1596376205.416	     5.117	0	36	0	0	python trial_run.py 2 1 4
36	:	1596376205.447	     5.172	0	36	0	0	python trial_run.py 3 1 28
46	:	1596376205.473	     5.197	0	36	0	0	python trial_run.py 3 1 8
32	:	1596376205.436	     5.434	0	36	0	0	python trial_run.py 3 1 36
51	:	1596376205.487	     5.510	0	36	0	0	python trial_run.py 4 1 46
38	:	1596376205.453	     5.585	0	36	0	0	python trial_run.py 3 1 24
81	:	1596376209.524	     4.309	0	36	0	0	python trial_run.py 5 1 34
90	:	1596376209.826	     4.055	0	36	0	0	python trial_run.py 5 1 16
85	:	1596376209.787	     4.120	0	36	0	0	python trial_run.py 5 1 26
91	:	1596376209.832	     4.135	0	36	0	0	python trial_run.py 5 1 14
83	:	1596376209.737	     4.242	0	36	0	0	python trial_run.py 5 1 30
84	:	1596376209.776	     4.221	0	36	0	0	python trial_run.py 5 1 28
82	:	1596376209.718	     4.281	0	36	0	0	python trial_run.py 5 1 32
92	:	1596376209.838	     4.207	0	36	0	0	python trial_run.py 5 1 12
86	:	1596376209.794	     4.298	0	36	0	0	python trial_run.py 5 1 24
93	:	1596376209.863	     4.235	0	36	0	0	python trial_run.py 5 1 10
103	:	1596376209.977	     4.125	0	36	0	0	python trial_run.py 6 1 38
110	:	1596376210.018	     4.141	0	36	0	0	python trial_run.py 6 1 24
97	:	1596376209.916	     4.248	0	36	0	0	python trial_run.py 6 1 50
89	:	1596376209.821	     4.349	0	36	0	0	python trial_run.py 5 1 18
96	:	1596376209.904	     4.355	0	36	0	0	python trial_run.py 5 1 4
105	:	1596376209.988	     4.282	0	36	0	0	python trial_run.py 6 1 34
101	:	1596376209.955	     4.324	0	36	0	0	python trial_run.py 6 1 42
120	:	1596376210.092	     4.193	0	36	0	0	python trial_run.py 6 1 4
121	:	1596376210.098	     4.203	0	37	0	0	python trial_run.py 7 1 50
104	:	1596376209.983	     4.319	0	36	0	0	python trial_run.py 6 1 36
119	:	1596376210.088	     4.220	0	36	0	0	python trial_run.py 6 1 6
88	:	1596376209.813	     4.509	0	36	0	0	python trial_run.py 5 1 20
117	:	1596376210.076	     4.247	0	36	0	0	python trial_run.py 6 1 10
126	:	1596376210.155	     4.168	0	36	0	0	python trial_run.py 7 1 40
112	:	1596376210.053	     4.291	0	36	0	0	python trial_run.py 6 1 20
116	:	1596376210.072	     4.273	0	36	0	0	python trial_run.py 6 1 12
94	:	1596376209.878	     4.476	0	36	0	0	python trial_run.py 5 1 8
106	:	1596376209.994	     4.361	0	36	0	0	python trial_run.py 6 1 32
146	:	1596376210.274	     4.118	0	36	0	0	python trial_run.py 8 1 48
100	:	1596376209.948	     4.450	0	36	0	0	python trial_run.py 6 1 44
118	:	1596376210.081	     4.327	0	36	0	0	python trial_run.py 6 1 8
124	:	1596376210.119	     4.298	0	36	0	0	python trial_run.py 7 1 44
107	:	1596376210.000	     4.428	0	36	0	0	python trial_run.py 6 1 30
125	:	1596376210.139	     4.297	0	36	0	0	python trial_run.py 7 1 42
142	:	1596376210.243	     4.203	0	36	0	0	python trial_run.py 7 1 8
147	:	1596376210.287	     4.166	0	36	0	0	python trial_run.py 8 1 46
122	:	1596376210.105	     4.348	0	37	0	0	python trial_run.py 7 1 48
113	:	1596376210.059	     4.398	0	36	0	0	python trial_run.py 6 1 18
131	:	1596376210.179	     4.282	0	36	0	0	python trial_run.py 7 1 30
143	:	1596376210.248	     4.215	0	36	0	0	python trial_run.py 7 1 6
114	:	1596376210.064	     4.406	0	36	0	0	python trial_run.py 6 1 16
109	:	1596376210.013	     4.457	0	36	0	0	python trial_run.py 6 1 26
129	:	1596376210.168	     4.316	0	36	0	0	python trial_run.py 7 1 34
87	:	1596376209.798	     4.700	0	36	0	0	python trial_run.py 5 1 22
136	:	1596376210.212	     4.327	0	36	0	0	python trial_run.py 7 1 20
150	:	1596376210.303	     4.236	0	36	0	0	python trial_run.py 8 1 40
127	:	1596376210.160	     4.407	0	36	0	0	python trial_run.py 7 1 38
134	:	1596376210.195	     4.374	0	36	0	0	python trial_run.py 7 1 24
132	:	1596376210.184	     4.398	0	36	0	0	python trial_run.py 7 1 28
133	:	1596376210.190	     4.404	0	36	0	0	python trial_run.py 7 1 26
123	:	1596376210.114	     4.491	0	36	0	0	python trial_run.py 7 1 46
155	:	1596376210.538	     4.178	0	36	0	0	python trial_run.py 8 1 30
144	:	1596376210.254	     4.475	0	36	0	0	python trial_run.py 7 1 4
149	:	1596376210.298	     4.434	0	36	0	0	python trial_run.py 8 1 42
141	:	1596376210.238	     4.528	0	36	0	0	python trial_run.py 7 1 10
98	:	1596376209.932	     4.843	0	36	0	0	python trial_run.py 6 1 48
95	:	1596376209.882	     4.923	0	36	0	0	python trial_run.py 5 1 6
99	:	1596376209.943	     4.865	0	36	0	0	python trial_run.py 6 1 46
152	:	1596376210.408	     4.427	0	36	0	0	python trial_run.py 8 1 36
154	:	1596376210.533	     4.305	0	36	0	0	python trial_run.py 8 1 32
111	:	1596376210.048	     4.853	0	36	0	0	python trial_run.py 6 1 22
148	:	1596376210.293	     4.617	0	36	0	0	python trial_run.py 8 1 44
115	:	1596376210.067	     4.861	0	36	0	0	python trial_run.py 6 1 14
128	:	1596376210.164	     4.769	0	36	0	0	python trial_run.py 7 1 36
157	:	1596376210.674	     4.312	0	36	0	0	python trial_run.py 8 1 26
158	:	1596376210.889	     4.111	0	36	0	0	python trial_run.py 8 1 24
145	:	1596376210.269	     4.733	0	36	0	0	python trial_run.py 8 1 50
108	:	1596376210.008	     5.013	0	36	0	0	python trial_run.py 6 1 28
160	:	1596376211.043	     4.081	0	36	0	0	python trial_run.py 8 1 20
135	:	1596376210.200	     4.944	0	36	0	0	python trial_run.py 7 1 22
159	:	1596376211.002	     4.177	0	36	0	0	python trial_run.py 8 1 22
130	:	1596376210.174	     5.006	0	36	0	0	python trial_run.py 7 1 32
102	:	1596376209.965	     5.653	0	36	0	0	python trial_run.py 6 1 40
151	:	1596376210.308	     5.809	0	36	0	0	python trial_run.py 8 1 38
153	:	1596376210.426	     5.804	0	36	0	0	python trial_run.py 8 1 34
156	:	1596376210.624	     5.639	0	36	0	0	python trial_run.py 8 1 28
166	:	1596376214.003	     2.766	0	36	0	0	python trial_run.py 8 1 8
163	:	1596376213.915	     2.930	0	36	0	0	python trial_run.py 8 1 14
165	:	1596376213.983	     2.895	0	36	0	0	python trial_run.py 8 1 10
162	:	1596376213.886	     3.003	0	36	0	0	python trial_run.py 8 1 16
164	:	1596376213.973	     2.925	0	36	0	0	python trial_run.py 8 1 12
168	:	1596376214.051	     2.853	0	36	0	0	python trial_run.py 8 1 4
167	:	1596376214.014	     2.940	0	36	0	0	python trial_run.py 8 1 6
169	:	1596376214.097	     2.883	0	37	0	0	python trial_run.py 9 1 50
174	:	1596376214.176	     2.806	0	37	0	0	python trial_run.py 9 1 40
176	:	1596376214.276	     2.711	0	36	0	0	python trial_run.py 9 1 36
183	:	1596376214.335	     2.662	0	36	0	0	python trial_run.py 9 1 22
172	:	1596376214.163	     2.837	0	36	0	0	python trial_run.py 9 1 44
179	:	1596376214.308	     2.722	0	36	0	0	python trial_run.py 9 1 30
185	:	1596376214.349	     2.681	0	36	0	0	python trial_run.py 9 1 18
184	:	1596376214.341	     2.689	0	36	0	0	python trial_run.py 9 1 20
171	:	1596376214.110	     2.922	0	36	0	0	python trial_run.py 9 1 46
191	:	1596376214.417	     2.622	0	36	0	0	python trial_run.py 9 1 6
189	:	1596376214.403	     2.637	0	36	0	0	python trial_run.py 9 1 10
192	:	1596376214.422	     2.625	0	36	0	0	python trial_run.py 9 1 4
170	:	1596376214.103	     2.966	0	37	0	0	python trial_run.py 9 1 48
180	:	1596376214.314	     2.765	0	36	0	0	python trial_run.py 9 1 28
187	:	1596376214.361	     2.726	0	36	0	0	python trial_run.py 9 1 14
190	:	1596376214.408	     2.686	0	36	0	0	python trial_run.py 9 1 8
182	:	1596376214.329	     2.776	0	36	0	0	python trial_run.py 9 1 24
188	:	1596376214.365	     2.757	0	36	0	0	python trial_run.py 9 1 12
175	:	1596376214.266	     2.861	0	37	0	0	python trial_run.py 9 1 38
178	:	1596376214.293	     2.845	0	36	0	0	python trial_run.py 9 1 32
186	:	1596376214.355	     2.786	0	36	0	0	python trial_run.py 9 1 16
173	:	1596376214.169	     3.011	0	37	0	0	python trial_run.py 9 1 42
177	:	1596376214.284	     2.896	0	36	0	0	python trial_run.py 9 1 34
161	:	1596376213.838	     3.806	0	36	0	0	python trial_run.py 8 1 18
181	:	1596376214.322	     3.351	0	36	0	0	python trial_run.py 9 1 26
